Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Contact Email,Phone Number,Number of Articles,Hub Tags,Full Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price Currency (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Number of Events,CB Rank (Organization),BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),School Method
Rural,https://www.crunchbase.com/organization/rural-uy,Farming,"Montevideo, NA - Uruguay, Uruguay","Rural UY is the platform where all the information related to the rural businesses (Remates, sale of real estate) is centralized.","453,703",Latin America,,Active,2016-01-01,year,,,,,For Profit,http://www.rural.com.uy,https://twitter.com/RuralUY,https://www.facebook.com/pg/rural.com.uy,,Mateo@rural.com.uy,+59899575960,1,,"Rural UY is the platform where all the information related to the rural businesses (Remates, sale of real estate, livestock offers) is centralized. It provides a tool that makes it possible to expand the market, optimizing operating and advertising costs.",,,,,,,,,,,,,,Agriculture and Farming,,,1-10,1,Seed,2017-07-03,,,,Seed,,,,Seed,,,,,,,NXTP Ventures,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"483,736",27,,,,,,,,,,,
Neural Trainer,https://www.crunchbase.com/organization/neural-2,"Fitness, Health Care, Product Design, Web Design","Montevideo, NA - Uruguay, Uruguay",Neural Trainer is a digital training system that improves the physical and cognitive performance of athletes.,"454,148",Latin America,,Active,1970-01-01,day,,,,,For Profit,https://www.neuraltrainer.com,https://twitter.com/neuraltrainer,https://www.facebook.com/pg/neuraltrainer1,,info@neuraltrainer.com,(+598) 98 065 110,,,"Neural is a digital training system that increases the neuromuscular and cognitive performance of athletes. It uses an advanced technology to facilitate the design and development of neuromotor training routines, in a simple and effective way, which allows linking the brain and the body, obtaining the highest sporting excellence. The company is headquartered in Montevideo, Uruguay.",,,,,,,,,,,,,,"Design, Health Care, Sports",,,1-10,1,Seed,2016-07-01,,,,Seed,,,,Seed,,,,,,,Incubadora Sinergia,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"484,200",21,,,,,,,,,,,
CannabiZzz Empowering Dreams,https://www.crunchbase.com/organization/cannabizzz-empowering-dreams,Cannabis,"Montevideo, NA - Uruguay, Uruguay",Medical Cannabis Brand,"465,662",Latin America,,Active,2019-04-01,day,,,,,For Profit,https://www.cannabizzz.com/,,,,k.prickett@cannabizzz.com,506-261-9699,,,"Founded in 2019, CannabiZzz is the first licensed cannabis brand entirely dedicated to helping people sleep. Through the development of various delivery methods, we are providing a natural alternative for people suffering from the known side-effects of prescription drugs. We are one of the few companies licensed in Uruguay for CBD production, with THC and industrialization licenses pending.",,,,,,,,,,,,,,"Community and Lifestyle, Food and Beverage, Health Care",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"496,255",38,,,,,,,,,,,
OSB Tech,https://www.crunchbase.com/organization/osb-tech,"Computer, Information Technology, Manufacturing, Software","Montevideo, NA - Uruguay, Uruguay","Hercules MES reduce costos en procesos de manufactura, mejorando los indicadores de eficiencia y productividad.","465,941",Latin America,,Active,2016-01-01,year,,,,,For Profit,http://www.osbtech.uy/,,,https://www.linkedin.com/company/obstech/,,,,,"OSB Tech integrates hardware and software to help increase the productivity in the manufacturing industry. It offers SiMEP OEE (Overall Equipment Efficiency) platform that captures information in real time of the machines in production plants , provides reliable, timely, structured, and statistical information of the losses of time due to stops, downtime, loss of speed, and losses due to non-conforming product quality, as well as causes that provoke them and how to relate them to production losses. The company was founded in 2016 and is headquartered in Montevideo, Uruguay.",,,,,,,,,,,,,,"Consumer Electronics, Hardware, Information Technology, Manufacturing, Software",1,Claudio Remiro,1-10,1,Seed,2016-07-01,,,,Seed,,,,Seed,,,,,,,Incubadora Sinergia,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"496,544",6,,,,,,,,,,,
ConectaGames,https://www.crunchbase.com/organization/conectagames,"Computer, Gaming, Mobile Devices","Montevideo, NA - Uruguay, Uruguay",ConectaGames is an online gaming platform that develops card and board games for social media networks.,"466,029",Latin America,Less than $1M,Active,2010-03-01,day,,,,,For Profit,http://www.conectagames.com,,,,daniel@web2mil.com.uy,+598 26280554,,,"All time card and board games in Facebook and other social networks. The company develops the most popular card, and board games for every country in the world. Contrary to what is currently thought, some of the more popular card games, and board games are very local and played very differently in every country. The company develops these local games, and uses the leverage of social networks to promote each game within each country. The goal of the company is to reach an audience of 10% of all the users of social networks for every country we work on. A Mobile version of the games is another important part of the business strategy.",,,,,,,,,,,,,,"Consumer Electronics, Gaming, Hardware, Mobile",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"496,639",3,72,"96,992",7,,,,,,,,
E-Lace,https://www.crunchbase.com/organization/e-lace,"Advertising, Creative Agency, Digital Marketing, Social Media Advertising","Montevideo, NA - Uruguay, Uruguay","E-Lace is a media agency that offers services for web design, animation, content, social media, content marketing and SEO.","467,022",Latin America,,Active,2010-01-01,day,,,,,For Profit,http://e-lace.com,https://twitter.com/ElaceMS,https://facebook.com/281469071867392,https://www.linkedin.com/company/e-lace-media-services/,info@e-lace.com,598-25184572,,,,,,,,,,,,,,,,,"Advertising, Content and Publishing, Media and Entertainment, Sales and Marketing",,,51-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"497,688",31,,,,,,,,,,,
Salio.com,https://www.crunchbase.com/organization/salio-com,"Food Processing, Restaurants","Montevideo, NA - Uruguay, Uruguay",Salio.com is a next-generation online food ordering company that connects hungry diners with local takeout restaurants.,"467,792",Latin America,,Active,,,,,,,For Profit,http://salio.com.uy/,https://twitter.com/saliocom,https://www.facebook.com/saliocom,,hola@salio.com,,,,Salio is a next-generation online food ordering company that connects hungry diners with local takeout restaurants.,,,,,,,,,,,,,,Food and Beverage,,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,1,"498,478",25,,,,,,,,,,,
CITS - Plan Ceibal,https://www.crunchbase.com/organization/cits-plan-ceibal,"Education, Internet","Montevideo, NA - Uruguay, Uruguay",Laptop distribution and internet connectivity for all the kids in the public schools of the country,"474,686",Latin America,$1M to $10M,Active,2007-01-01,year,,,,,For Profit,http://www.ceibal.edu.uy/,https://www.twitter.com/plan_ceibal,https://www.facebook.com/planceibal,,ceibal@plan.ceibal.edu.uy,,,,,,,,,,,,,,,,,,"Education, Internet Services",,,251-500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"505,706",124,,,21,,,,,,,,
Nettra,https://www.crunchbase.com/organization/nettra,,"Montevideo, NA - Uruguay, Uruguay",IoT for remote monitoring and control,"476,057",Latin America,,Active,2008-08-01,day,,,,,For Profit,http://www.nettra.tech,https://twitter.com/NettraTech,,https://www.linkedin.com/company/nettra,nettra@nettra.tech,,,,,,,,,,,,,,,,,,,,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"507,140",36,,,,,,,,,,,
Carpoolea,https://www.crunchbase.com/organization/carpoolea,"Information Technology, Mobile Apps, Ride Sharing, Travel","Montevideo, NA - Uruguay, Uruguay",Carpoolea is a mobile application for sharing rides.,"480,023",Latin America,,Active,,,,,,,For Profit,http://carpoolea.com,https://www.twitter.com/carpoolea,https://www.facebook.com/carpoolea,https://www.linkedin.com/company/carpoolea/,contacto@carpoolea.com,,,,,,,,,,,,,,,,,,"Apps, Information Technology, Mobile, Software, Transportation, Travel and Tourism",,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"511,321",29,1,,,,,,,,,,
CPG Soft,https://www.crunchbase.com/organization/cpg-soft,"Consumer Software, Software","Montevideo, NA - Uruguay, Uruguay",Sales management and consumer product distribution software,"482,413",Latin America,$1M to $10M,Active,1989-01-01,year,,,,,For Profit,http://cpgsoft.com/,,,,info@cpgsoft.com,598 2 604 1939,5,,"CPG Soft, a market niche solution for sales and distribution of consumer packaged goods, by means of third party business or direct sales force.  Products: CPG GoSales - It’s a full web transactional software that enables the sales and distributor’s routes management in real time. CPG Premium - It’s a full web transactional software that provides integral solutions for the company’s revenue cycles management when attended with their own sales force. CPG Mobile - PDA Technology to manage the commercialization and distribution processes in a decentralized form, either online or offline.",,,,,,,,,,,,,,Software,1,Fernando Lazcano,11-50,1,Early Stage Venture,2009-05-13,580000,USD,580000,Series A,580000,USD,580000,Series A,580000,USD,580000,580000,USD,580000,Prosperitas Capital Partners,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"513,836",13,,,,,,,,,,,
Dronfies,https://www.crunchbase.com/organization/dronfies,Software,"Montevideo, NA - Uruguay, Uruguay",Dronfies is a software company.,"483,125",Latin America,,Active,2016-12-01,month,,,,,For Profit,https://www.dronfies.com/en/home/,https://twitter.com/dronfiescom,https://www.facebook.com/dronfies,,info@dronfies.com,(+598) 2708 0808,,,"Dronfies is the first application that allows people to interact with drones in real time, easily and instantaneously. Its mission is to generate innovative and fun memories on people’s smartphones through images taken by drones. Dronfies seeks to benefit both drone pilots by offering them new sources of income as well as people who wish to immortalize a moment of their lives in a unique way. For people who do not own drones but still want to access the cool features they provide, Dronfies offers an innovative aerial shot sent instantly to their smartphone, ready to share on social networks",,,,,,,,,,,,,,Software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"514,573",22,,,11,,,,,,,,
Vortex Labs,https://www.crunchbase.com/organization/vortex-labs,"CRM, Information Technology, Software","Montevideo, NA - Uruguay, Uruguay","Vortex Labs is a company that identify, implement,develop tried and test business models in emerging markets.","485,574",Latin America,,Closed,2015-01-01,year,,,,none,For Profit,http://www.vortex-labs.com/,,,,,,,,"We are a startup factory, a company that creates new companies in emerging markets. We strongly believe that given the current embryonic state of the startup ecosystem, emerging countries offer unprecedented business opportunities. Emerging and frontier markets are expected to experience steady and significant growth in this industry whilst the Western economies will grow less rapidly. Our mission is to equip these inchoate economies through the creation of projects which fill existing gaps in these countries.",,,,,,,,,,,,,,"Information Technology, Sales and Marketing, Software",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"517,145",3,1,"6,093",,,,,,,,,
Botsfactory,https://www.crunchbase.com/organization/botsfactoy,"Artificial Intelligence, Information Technology, Software","Montevideo, NA - Uruguay, Uruguay","Design and develop awesome conversational experiences using a modular platform that connects with multiple AI systems,saving time and effort","487,407",Latin America,Less than $1M,Active,2016-09-16,day,,,,,For Profit,https://botsfactory.io,https://twitter.com/botsfactoryio,https://www.facebook.com/botsfactoryio,,,598 2601 3724,,,,,,,,,,,,,,,,,"Artificial Intelligence, Data and Analytics, Information Technology, Science and Engineering, Software",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,1,"519,068",2,,,13,,,,,,,,
IDATHA,https://www.crunchbase.com/organization/idatha,"Artificial Intelligence, Machine Learning, Natural Language Processing, Software","Montevideo, NA - Uruguay, Uruguay","IDATHA provides machine learning, language processing, and custom AI solutions for CRM, social intelligence, and energy management.","497,405",Latin America,$1M to $10M,Active,2014-01-01,day,,,,,For Profit,http://idatha.com,https://twitter.com/IDATHAuy,https://facebook.com/idathauy,https://www.linkedin.com/company/idatha,info@idatha.com,598 2708 0808,,,,,,,,,,,,,,,,,"Artificial Intelligence, Data and Analytics, Science and Engineering, Software",,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"529,584",39,,,,,,,,,,,
Global Brokerage Inc,https://www.crunchbase.com/organization/global-brokerage-inc,"Financial Exchanges, Insurance","Montevideo, NA - Uruguay, Uruguay","Global brokerage inc is an insurance broker engaged in providing online foreign exchange trading, contract for difference trading, etc.","497,808",Latin America,$100M to $500M,Active,2010-01-01,day,,,,,For Profit,http://www.globalbrokers.com.uy/,,,,consultations@globalbrokers.com.uy,598 26011414,,,,,,,,,,,,,,,,,"Financial Services, Lending and Investments",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"529,999",15,,,,,,,,,,,
Wye Works,https://www.crunchbase.com/organization/wyeworks,"Software, Web Development","Montevideo, NA - Uruguay, Uruguay","We're a team of expert web developers who build software using Ruby, Elixir and Javascript, with a vast experience in Agile methodologies.","501,070",Latin America,$1M to $10M,Active,2008-01-01,year,,,,,For Profit,https://www.wyeworks.com,http://twitter.com/wyeworks,https://www.facebook.com/wyeworks,https://www.linkedin.com/company/wyeworks,hello@wyeworks.com,+598 26225895,,,"We are a team of web developers and design experts who build high quality, reliable software using agile practices and Ruby on Rails, Elixir and JavaScript technologies.",,,,,,,,,,,,,,Software,2,"José Ignacio Costa, Santiago Pastorino",11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,4,"533,405",25,,,15,,,,,,,,
Uruguay Ministry of Public Health,https://www.crunchbase.com/organization/uruguay-ministry-of-public-health,Health Care,"Montevideo, NA - Uruguay, Uruguay",Uruguay Ministry of Public Health,"508,560",Latin America,,Active,,,,,,,Non-profit,https://www.gub.uy/ministerio-salud-publica/,https://twitter.com/MSPUruguay,https://www.facebook.com/MSPUruguay,,,,,,,,,,,,,,,,,,,,Health Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"541,290",15,,,,,,,,,,,
NudaProp,https://www.crunchbase.com/organization/nudaprop,,"Montevideo, NA - Uruguay, Uruguay",Nuda property is the legal term in the civil code for the title of a property without the right of usufruct.,"508,645",Latin America,,Active,2017-01-01,year,,,,,For Profit,http://www.nudaprop.com/,https://twitter.com/NudaProp,https://www.facebook.com/NudaProp/,https://www.linkedin.com/company/nudaprop/,contact@nudaprop.com,+598 92 923 232,,,"Nuda property is the legal term in the civil code for the title of a property without the right of usufruct. For the owner it is another way to sell, maintaining the usufruct right temporarily or for life, and for the buyer it is another way of investing in real estate, with better returns in the medium - long term. NudaProp.com develops the market of naked properties, from its commercialization to all related services as well as for owners, investors and real estate.  Owners and investors can find in NudaProp.com the profiles that meet their preferences and give them peace of mind and confidence. It advises in a transparent way and with the greater responsibility on this modality of sale that can serve for several people and that the majority does not know. Nudaprop is committed to always knowing the people personally as the first step to evacuate doubts and guarantee the benefit of both parties.",,,,,,,,,,,,,,,,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"541,379",56,,,,,,,,,,,
DVELOP,https://www.crunchbase.com/organization/dvelop,"Consulting, Information Technology","Montevideo, NA - Uruguay, Uruguay","Agile corporate business solutions for clients that span numerous industries, GeneXus Environment","510,018",Latin America,,Active,2008-01-01,year,,,,,For Profit,http://dvelopsoftware.com/en,https://twitter.com/DVelopSoftware,https://www.facebook.com/dvelopsoftwaresolutions/,https://www.linkedin.com/company/dvelop-software-solutions/,,,,,,,,,,,,,,,,,,,"Information Technology, Professional Services",,,11-50,1,Seed,2010-10-01,200000,USD,200000,Seed,200000,USD,200000,Seed,200000,USD,200000,200000,USD,200000,IC Ventures,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"542,820",32,,,17,,,,,,,,
Do IT developers,https://www.crunchbase.com/organization/do-it-developers,"iOS, Lifestyle, Local, Mobile, Navigation, Software","Montevideo, NA - Uruguay, Uruguay","Do IT developers, based in Uruguay, develops mobile apps that enhance mobility, provide geo-localization services, and more.","510,667",Latin America,Less than $1M,Active,2009-02-01,day,,,,,For Profit,http://www.doitdevelopers.com,http://twitter.com/doitdevelopers,http://www.facebook.com/DoITdevelopers,,info@doitdevelopers.com,+59899163267,,,Do IT developers is a company focused on the development of software applications for iPhones which targets markets with specific interests.  It will develop products that will allow users to access information anywhere and anytime with strong focus on localization.  Do IT developers is primarily focused on the development of apps for the iPhone platform and it plans to enlarge its market reach by adding other platforms in the near future.,,,,,,,,,,,,,,"Community and Lifestyle, Mobile, Navigation and Mapping, Platforms, Sales and Marketing, Software",,,1-10,1,Seed,2009-09-01,20000,USD,20000,Seed,20000,USD,20000,Seed,20000,USD,20000,20000,USD,20000,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"543,500",14,7,,1,,,,,,,,
Inetsat,https://www.crunchbase.com/organization/inetsat,"Broadcasting, Video","Montevideo, NA - Uruguay, Uruguay","Inetsat develops a powerful, ﬂexible and cost efective linear playout and localization platform for the broadcast industry.","514,014",Latin America,Less than $1M,Active,2012-01-01,year,,,,,For Profit,http://www.inetsat.com,,,,contact@inetsat.com,4082151548,,,,,,,,,,,,,,,,,"Media and Entertainment, Video",,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,1,"546,994",18,,,,,,,,,,,
Arnaldo C. Castro,https://www.crunchbase.com/organization/arnaldo-c-castro,"Human Resources, Information Technology","Montevideo, NA - Uruguay, Uruguay",Arnaldo C. Castro SA Company information and job offers.,"521,217",Latin America,$1M to $10M,Active,1937-01-01,year,,,,,For Profit,http://www.arnaldocastro.com.uy,https://www.twitter.com/arnaldocastrosa,https://www.facebook.com/arnaldoccastrosa,,info@arnaldocastro.com.uy,,,,,,,,,,,,,,,,,,"Administrative Services, Information Technology",,,251-500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"554,573",69,,,30,,,,,,,,
Nimacloud,https://www.crunchbase.com/organization/nimacloud,"Consulting, CRM, Software","Montevideo, NA - Uruguay, Uruguay",Nimacloud is a reliable software company that focuses mainly on providing enterprise solutions and salesforce CRM consulting.,"522,567",Latin America,,Active,2013-01-01,day,,,,,For Profit,http://nimacloud.com,https://twitter.com/nimacloud,,https://www.linkedin.com/company/nimacloud,hello@nimacloud.com,,,,,,,,,,,,,,,,,,"Information Technology, Professional Services, Sales and Marketing, Software",,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"555,992",24,,,12,,,,,,,,
SERO,https://www.crunchbase.com/organization/-ero,Financial Services,"Montevideo, NA - Uruguay, Uruguay",SERO is an Uruguay-based electronic money institution.,"525,031",Latin America,Less than $1M,Active,2014-01-01,year,,,,,For Profit,http://sero.uy,https://www.twitter.com/sero_uy,https://www.facebook.com/sero.uy,,javier@sero.uy,,,,,,,,,,,,,,,,,,Financial Services,3,"Fabián Lazovski, Jaime Lachowitz, Javier Borkenztain",1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"558,577",13,,,6,,,,,,,,
BoronStudio,https://www.crunchbase.com/organization/boronstudio,"Advertising, Consulting, Creative Agency, UX Design, Web Design, Web Development","Montevideo, NA - Uruguay, Uruguay","User Experience, User Interface, FrontEnd Development, BackEnd Development","527,371",Latin America,,Active,2017-10-22,day,,,,,For Profit,https://www.boronstudio.com,,,https://www.linkedin.com/company/boronstudio/,hello@boronstudio.com,,,,"We are a full-service digital agency that belives being a favorite brand is more valuable than just being a famous one.  We incorporate your ideas throughout the whole creative process, from start to finish, from conception to production.  We craft beautifully useful, connected ecosystems that grow business and build enduring relationships between brands and humans. Challenges seduce us:  * UX/UI: Well thought-out designs  * Illustrations: Detailed art  * Consulting: We help solve a real problem  * Website development: Medium scale platforms with basic necessities  * Corporative: Robust designs  * Marketing landing pages: Work on objective conversions  * Backend: Control over content management",,,,,,,,,,,,,,"Advertising, Content and Publishing, Design, Media and Entertainment, Professional Services, Sales and Marketing, Software",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"561,021",46,,,,,,,,,,,
Bamboo Payment,https://www.crunchbase.com/organization/bamboo-payment,"E-Commerce, Mobile Payments, Payments","Montevideo, NA - Uruguay, Uruguay","Bamboo Payment provides custom-tailored, secured and effective payment solutions for e-commerce applications.","541,185",Latin America,,Active,,,,,,,For Profit,https://bamboopayment.com/,,,https://www.linkedin.com/company/bamboopayment/,info@bamboopayment.com,598-97-735-000,,,,,,,,,,,,,,,,,"Commerce and Shopping, Financial Services, Mobile, Payments, Software",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"575,498",33,,,,,,,,,,,
TDT,https://www.crunchbase.com/organization/tdt,"Enterprise Resource Planning (ERP), Software","Montevideo, NA - Uruguay, Uruguay",We combine ideas of lean and agile software development to build solutions that drive game changing business value.,"542,932",Latin America,,Active,2012-03-09,day,,,,,For Profit,https://tdtconsultants.com/,,,https://www.linkedin.com/company/tdtconsultants,info@tdtconsultants.com,(+598)99-411-808,,,,,,,,,,,,,,,,,Software,1,Bruno Figares,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"577,333",15,,,,,,,,,,,
Infuy,https://www.crunchbase.com/organization/infuy,"Android, Information Technology, iOS, Mobile, Outsourcing, Software","Montevideo, NA - Uruguay, Uruguay","Infuy is a software development company that offers outsourcing services, php, java, clojure, and mobile app development.","545,247",Latin America,$1M to $10M,Active,2007-01-01,year,,,,,For Profit,http://www.infuy.com,https://www.twitter.com/infuy,https://www.facebook.com/infuy,https://www.linkedin.com/company/infuy,info@infuy.com,+59824808388,,,"Infuy is an Uruguayan company founded by two professionals with a large experience in the software development business. We focus on provide software development services to our customers assuring an excellent quality in the product delivered. The success of our clients is our success, for that reason we provide top quality services maintaining all the factors in mind (quality, time, costs, etc.).",,,,,,,,,,,,,,"Information Technology, Mobile, Platforms, Professional Services, Software",,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"579,778",49,11,102,23,,,,,,,,
1950Labs,https://www.crunchbase.com/organization/1950labs-2,"Information Technology, Mobile Apps, Outsourcing, Software, UX Design, Web Apps, Web Development","Montevideo, NA - Uruguay, Uruguay",Boutique Software Development Shop,"558,442",Latin America,,Active,2016-02-15,day,,,,,For Profit,http://1950labs.com,https://twitter.com/1950labs,https://www.facebook.com/1950labs,https://www.linkedin.com/company/1950labs,hello@1950Labs.com,(+1) 617 849 9315,,,"1950Labs is a boutique software development shop specialized in remote staffing. We are your best option to increase your development team fast, without sacrifice on quality. It's like hiring a remote developer, but far better: a one stop solution.  Our main expertise is with Fintech & Automotive industries, using Microsoft technologies and modern Front End frameworks like AngularJS, Angular2, ReactJS and Boostrap. We manage the biggest local networking group of developers in Uruguay (UruguayIT). Due that, if we don't have available the talent you need, we can find it faster than any other company in LATAM. ",,,,,,,,,,,,,,"Apps, Design, Information Technology, Mobile, Professional Services, Software",1,Leonel More,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"593,575",35,,,16,,,,,,,,
LoopStudio,https://www.crunchbase.com/organization/loopstudio,"E-Commerce, Information Technology, Software","Montevideo, NA - Uruguay, Uruguay",Software Development Agency,"565,674",Latin America,,Active,2014-07-07,day,,,,,For Profit,https://loopstudio.dev,https://twitter.com/loopstudio_dev,https://www.facebook.com/loopstudio.dev/,https://www.linkedin.com/company/loopstud.io,hello@loopstudio.dev,,,,"We are a Software Development Studio that has resources in Charlottesville, New York, with our HQ in Uruguay, South America (GMT-3). Since 2014 we've served our satisfied clients throughout the US, Europe, and LATAM, with our team of over 25 software developers. We design, develop, and deploy custom software solutions. Our pursuit of quality reach further than providing a high-value product and service. We pay attention to every detail and dedicate time and effort to provide our customers with their best working experience. For our team, we believe that working in the same office increases our productivity. We work hard but also enjoy each other's company and have a good time in and outside the office. Our current preferences are in Ruby on Rails, Node JS, React and React Native.",,,,,,,,,,,,,,"Commerce and Shopping, Information Technology, Software",1,Eduardo Vargas,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"601,124",43,,,13,,,,,,,,
CCC Medical Devices,https://www.crunchbase.com/organization/ccc-medical-devices,"Manufacturing, Medical Device","Montevideo, NA - Uruguay, Uruguay",CCC Medical Devices is a design and manufacturing contract services company.,"575,357",Latin America,,Active,1976-01-01,year,2014-08-12,day,,,For Profit,http://www.ccc.com.uy/,,,https://www.linkedin.com/company-beta/226329/,ccc@ccc.com.uy,,,,"CCC Medical Devices is a design and manufacturing contract services company, with focus on active implantable medical devices and systems. Our services include prototyping, product design, testing and verification, documentation and manufacturing for some of the world's top medical device companies,",,,,,,,,,,,,,,"Health Care, Manufacturing",,,251-500,,M&A,,,,,,,,,,,,,,,,,,,,Was Acquired,CCC Medical Devices acquired by Greatbatch,https://www.crunchbase.com/acquisition/greatbatch-inc-acquires-ccc-medical-devices--cc6fab30,Greatbatch,https://www.crunchbase.com/organization/greatbatch-inc,2014-08-12,day,,,,Acquisition,,Private,,,,,,,,,,,,,,,"611,278",6,,,,,,,,,,,
AZsportech,https://www.crunchbase.com/organization/azsportech,"Information Technology, Sports","Montevideo, NA - Uruguay, Uruguay",Sport Technology Products and Services,"576,282",Latin America,$1M to $10M,Active,2013-01-01,day,,,,,For Profit,http://www.azsportech.com/,https://twitter.com/AZsportech,https://www.facebook.com/azsportech,https://www.linkedin.com/company/a-z-sportech/,info@azsportech.com,,,,,,,,,,,,,,,,,,"Information Technology, Sports",1,Krikor Attarian,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"612,245",43,,,,,,,,,,,
