Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Contact Email,Phone Number,Number of Articles,Hub Tags,Full Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price Currency (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Number of Events,CB Rank (Organization),BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),School Method
Furious Corp,https://www.crunchbase.com/organization/furious-corp,"Advertising, Enterprise Software, Publishing, SaaS, Video","Caesarea, Hefa, Israel",Furious' PROPHET is an enterprise-level inventory and revenue management solution for media companies to optimize their advertising sales.,"48,610",,Less than $1M,Active,2014-02-01,day,,,,,For Profit,http://www.furiouscorp.com,https://www.twitter.com/furiousmindsinc,,,,16468123834,7,,"Furious Corp offers media companies that sells advertising broader and deeper visibility into their advertising business and to provide the tools to optimize sales, operational efficiency, and productivity of businesses. PROPHET connects the disparate systems and data that powers its users’ ad businesses and works hand in hand with them to enable unified yield optimization across all channels, formats, and clients to continually optimize their advertising portfolio. PROPHET is a horizontal SaaS platform which automates the ingestion and normalization of its users’ data into a common structure, providing them with visuals giving visibility into inventories, sales, and audiences. The company offers its users with pre-deployment planning to post-deployment training and support services. Training and support is divided into two categories namely, virtual and in-person learning. Virtual learning offers the advantages of live instructions without the expense and time associated with travel. In-person instructor lead classroom style learning. Furious Corp is an Israel-based company that was founded in 2014 by Hillel Rom and Ashley Swartz.",,,,,,,,,,,,,,"Advertising, Content and Publishing, Media and Entertainment, Sales and Marketing, Software, Video",2,"Ashley Swartz, Hillel Rom",1-10,3,Seed,2015-05-20,,,,Seed,,,,Seed,1980000,USD,1980000,1980000,USD,1980000,"New York Angels, New York Venture Partners, Nielsen Innovate, Laconia Ventures, Brian S. Cohen",1,16,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"50,398",53,,,31,0,0,,Scientific and electric apparatus and instruments,,,,
Endotech,https://www.crunchbase.com/organization/endotech,"Artificial Intelligence, Cryptocurrency, FinTech, Machine Learning","Ness Ziona, HaMerkaz, Israel",EndoTech is an information technology company that focuses on artificial intelligence and machine learning.,"48,612",,,Active,2012-02-01,day,,,,,For Profit,https://endotech.io,https://twitter.com/Endotech_algo,https://www.facebook.com/endotech.algo,https://www.linkedin.com/company/endotech-algo/,support@endotech.io,,2,,"EndoTech is an information technology company that focuses on artificial intelligence and machine learning. It specializes in providing solutions to scale with the increasing size of different crypto assets available for trading. The company was founded in 2012 and headquartered in HaMerkaz, Israel.",,,,,,,,,,,,,,"Artificial Intelligence, Data and Analytics, Financial Services, Payments, Science and Engineering, Software",2,"Anna Becker, Dmitry Gooshchin",11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"50,400",37,,,,,,,,,,,
Nextpeer,https://www.crunchbase.com/organization/nextpeer,"Gaming, iOS, Mobile","Tel Aviv, Tel Aviv, Israel",Nextpeer is the most powerful cross platform social layer for mobile game developers,"48,622",,$1M to $10M,Active,2011-08-01,day,2015-07-28,day,,,For Profit,http://nextpeer.com,http://twitter.com/nextpeer,http://www.facebook.com/nextpeer,http://www.linkedin.com/company/nextpeer,support@nextpeer.com,,22,,"Nextpeer is a multiplayer cross platform SDK for iOS, Android and Unity. What makes Nextpeer so special is the fact that the SDK is extremely simple to use, and basic integration with Nextpeer takes a mere 15 minutes. On top of in-game experience, the company also offers additional features such as Facebook integration, a gaming news feed, leaderboards and user identity control. With over 165M downloads, Nextpeer supports thousands of developers and an even larger amount of live games in the Apple AppStore and Google Play Market. Games utilizing Nextpeer's technology have topped the AppStore charts in both North America and Europe. The company was established in 2011 and is based out of Tel Aviv, Israel.",,,,,,,,,,,,,,"Gaming, Mobile, Platforms, Software",3,"Daniel Shir, Itamar Mula, Shai Magzimof",11-50,1,M&A,2013-03-14,2900000,USD,2900000,Seed,2900000,USD,2900000,Seed,2900000,USD,2900000,2900000,USD,2900000,"OurCrowd, Eniac Ventures, Wolfson Group",,3,,Was Acquired,Nextpeer acquired by Viber,https://www.crunchbase.com/acquisition/viber-media-acquires-nextpeer--0b7fb8bd,Viber,https://www.crunchbase.com/organization/viber-media,2015-07-28,day,9000000,USD,9000000,Acquihire,,Private,,,,,,,,,,,,,,,"50,410",6,9,,8,,,,,,,,
Save A Train,https://www.crunchbase.com/organization/save-a-train,"Transportation, Travel","Ramat Hasharon, Tel Aviv, Israel",Save A Train Digitize the rail distribution,"48,647",,Less than $1M,Active,2016-01-01,year,,,,,For Profit,https://www.saveatrain.com/,https://twitter.com/saveatrain,https://business.facebook.com/saveatrain/,https://www.linkedin.com/company/save-a-train/,info@saveatrain.com,,1,,"Save A Train has a developed A unique rail ticketing technology, And our technology works as an API , Platform and Whitelabel. Based on our Train ticket distribution capabilities we have built a series of products including train pricing AI algorithm, and partnered with airlines and technology partners on Multimodality of Air + Rail routes.",,,,,,,,,,,,,,"Transportation, Travel and Tourism",1,Udi Sharir,11-50,1,Seed,2016-01-01,1500000,USD,1500000,Seed,1500000,USD,1500000,Seed,1500000,USD,1500000,1500000,USD,1500000,3D-Innotech,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"50,435",57,,,,,,,,,,,
Bazaart,https://www.crunchbase.com/organization/bazaart,"Apps, iOS, Mobile, Photo Editing, Photography, Social Media","Tel Aviv, Tel Aviv, Israel","Selected for the AppStore Best of 2014, Bazaart is a beautiful photo editor that allows you to edit like a pro.","48,793",,Less than $1M,Active,2012-05-01,day,,,,,For Profit,http://bazaart.me,http://twitter.com/bazaart,http://www.facebook.com/Bazaart,http://www.linkedin.com/company/bazaart,contact@bazaart.me,,12,,"Bazaart®, an innovative photo editing app selected for the App Store Best of 2014, strives to simplify the complexity of professional photo-editing for the mainstream audience, by completely re-imagining the user experience on mobile. Using its powerful yet simple editing tools, people with no prior photo-editing experience can create masterpiece level compositions anytime, anywhere. The app allows users to easily remove the background from any photo manually or automatically, move, scale, and play with photo layers, apply effects, add artwork, text and more. As a mobile first product, Bazaart provides a superior user experience by combining a clean and elegant design, coupled with its proprietary cutting edge CanvasEngine™ technology, which includes an innovative multi-layer editor and sophisticated background removal algorithms, utilizing the latest iOS technologies. In addition to its photo creativity toolbox, Bazaart is also home to a highly engaged community of creators, sharing their creativity on the app. Users can explore and remix inspiring collages made by others and find out how collages were magically made by simply tapping them to see the individual layers.  Bazaart is used by half a million highly engaged monthly active users, creating millions of photo collages each month. Bazaart has a widely global audience and is most popular in the United States, Russia, Brazil, Mexico and France. A free app, Bazaart is monetized with a freemium model by selling premium content and features, as well as by serving ads, and is available for iPhone and iPad on the App Store.",,,,,,,,,,,,,,"Apps, Content and Publishing, Internet Services, Media and Entertainment, Mobile, Platforms, Software",4,"Dror Yaffe, Gili Golander, Stas Goferman, Uri Kogan",11-50,2,Seed,2013-09-01,75000,USD,75000,Angel,75000,USD,75000,Angel,100000,USD,100000,100000,USD,100000,Dreamit Ventures,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"50,587",19,8,"477,924",16,0,5,,Scientific and electric apparatus and instruments,,,,
Viewbix,https://www.crunchbase.com/organization/viewbix,"Advertising, Apps, Messaging, Network Security, Photo Sharing, Social Media, Video Streaming","Beit-shemesh, Yerushalayim, Israel",Viewbix is a complex landscape of video advertising,"48,809",,Less than $1M,Active,2011-04-04,day,,,,,For Profit,http://www.viewbix.com,http://twitter.com/viewbix,http://www.facebook.com/Viewbix,,info@viewbix.com,,7,,"Viewbix is a complex landscape of video advertising. Online video is exploding, with eMarketer reporting that 93% of Marketers have used video for online marketing, sales or communications strategies. In recent research by AOL, it was reported that video engagement was on average five times higher than engagement on standard banners.  With that in mind, smart brands know that engagement means more than a click and are staying ahead of the competition by doing more than simply posting a video to their site or social channels. At Viewbix, they are helping brands make the most of their video assets. Through close partnership, their clients are able to quickly and easily add brand assets, interactive applications and calls to action that transform their videos into an engaging experience that consumers crave.  The resulting Viewbix enhanced videos can then be used across all devices in paid, owned or earned media channels. Viewbix helps brands make the most of their video assets. Through close partnership, their clients are able to quickly and easily add brand assets, interactive applications and calls to action that transform their videos into an engaging experience that consumers crave. Viewbix is the developer of a video engagement platform intended to help businesses to add rich branding and interactive elements. The company's platform offers to access real-time insights and helps to add brand assets, interactive applications and calls to action that transform the videos into an an experience that the customers want, enabling clients to attract customers and grow in terms of revenue.",,,,,,,,,,,,,,"Advertising, Apps, Content and Publishing, Information Technology, Internet Services, Media and Entertainment, Messaging and Telecommunications, Privacy and Security, Sales and Marketing, Software, Video",2,"Hillel Scheinfeld, Jonathan Stefansky",1-10,3,,2014-12-04,3000000,USD,3000000,Venture - Series Unknown,3000000,USD,3000000,Venture - Series Unknown,6100000,USD,6100000,6100000,USD,6100000,"Canaan Partners, Longfellow Venture Partners",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,1,"50,604",74,,,24,2,0,Computing; Calculating,,,,,
Imonomy Interactive,https://www.crunchbase.com/organization/imonomy-interactive,"Advertising, Advertising Platforms, Software","Tel Aviv, Tel Aviv, Israel",Imonomy Interactive is an in-image advertising provider that scans text on webpages and finds relevant in-image ads to match the text.,"49,062",,$1M to $10M,Active,2012-01-01,year,,,,,For Profit,http://www.imonomy.com,http://twitter.com/imonomy,http://www.facebook.com/imonomy,http://www.linkedin.com/company/imonomy,info@imonomy.com,(072) 250-0542,7,,imonomy is a new revolutionizing in-image advertising service. imonomy created a new engine that scans text on webpages and finds content related in-image ads to match the text. Online publishers who use imonomy's monetization solutions have seen an increase in user engagement and increasing ad revenues.,,,,,,,,,,,,,,"Advertising, Sales and Marketing, Software",2,"Amit Halawa, OREN DROR",11-50,2,,2015-02-01,1500000,USD,1500000,Undisclosed,1500000,USD,1500000,Undisclosed,1900000,USD,1900000,1900000,USD,1900000,"AltaIR Capital, JAL Ventures, Danny Hadar, Liron Rose, Tal Shaked",,7,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"50,867",61,,,34,,,,,,,,
xs:code,https://www.crunchbase.com/organization/xs-code,"Computer, Open Source, Software","Herzliya, Tel Aviv, Israel",Get solutions for the open source repositories you use directly from the developers who created them.,"49,098",,,Active,2019-01-01,year,,,,,For Profit,https://xscode.com/,https://twitter.com/xscode1,https://www.facebook.com/xscode.community/,https://www.linkedin.com/company/xs-code/,hello@xscode.com,,4,,"xs:code connects companies with open source developers behind the code they use. The platform allows companies to access business-ready open source solutions directly from open source developers. Get support, services, premium features and licenses for your project.",,,,,,,,,,,,,,"Consumer Electronics, Hardware, Software",2,"Chen Ravid, Netanel Mohoni",11-50,1,Seed,2019-12-10,500000,USD,500000,Pre-Seed,500000,USD,500000,Pre-Seed,500000,USD,500000,500000,USD,500000,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"50,904",51,,,,,,,,,,,
vBrand,https://www.crunchbase.com/organization/vbrand,"Artificial Intelligence, Facial Recognition, Image Recognition, Sponsorship, Sports, Video","Tel Aviv, Tel Aviv, Israel",Artificial Intelligence Platform for Brand Sponsorship,"49,147",,$1M to $10M,Active,2013-01-01,year,2017-08-03,day,,,For Profit,http://www.vbrandsports.com,http://twitter.com/vBrandInc,http://www.facebook.com/vBrandInc,http://www.linkedin.com/company/vbrand,contact@vbrandsports.com,,,,"vBrand brings the evolution of big data analysis to the $60B global sponsorship market by building an A.I platform providing brands, rights-holders, agencies and TV-broadcasters with the required tools needed to track, measure and plan sponsorship investments and sales across all TV and digital platforms. vBrand ""always-on"" artificial intelligence data platform tracks TV and digital media in near real-time, identifies brand's exposure and the context in which they appear, captures various data points such as audience data and engagement metrics, to provide earned vs. paid media evaluation, monetary value calculations, cross-brands comparative analysis, placement effectiveness and many more insights.",,,,,,,,,,,,,,"Artificial Intelligence, Data and Analytics, Media and Entertainment, Sales and Marketing, Science and Engineering, Software, Sports, Video",2,"Eli David, Tamir Rubinsky",1-10,3,M&A,2017-01-01,,,,Venture - Series Unknown,,,,Venture - Series Unknown,1500000,USD,1500000,1500000,USD,1500000,"UpWest, Nielsen Innovate, Wellborn Ventures",,3,,Was Acquired,vBrand acquired by Nielsen,https://www.crunchbase.com/acquisition/nielsen-acquires-vbrand--40e0bce7,Nielsen,https://www.crunchbase.com/organization/nielsen,2017-08-03,day,,,,Acquisition,,Private,,,,,,,,,,,,,,1,"50,956",2,,,11,,,,,,,,
Cell Cure Neurosciences,https://www.crunchbase.com/organization/cell-cure-neurosciences,"Biotechnology, Health Care, Neuroscience, Therapeutics","Jerusalem, Yerushalayim, Israel","Cell Cure Neurosciences offers cell therapies for retinal and neural degenerative diseases, such as OpRegen™, a retinal therapeutic program.","49,178",,$1M to $10M,Active,2005-01-01,year,,,,,For Profit,http://cellcureneurosciences.com,,,,info@cellcure.co.il,972 5 4524 5677,26,,"Cell Cure Neurosciences Ltd. (Cell Cure) is developing cell therapies for retinal and neural degenerative diseases. Its therapeutic programs include OpRegen™ for retinal disease, and the development of neural progenitor cells for degenerative neurological disorders.  Cell Cure’s pipeline of regenerative medicine therapies are derived from human embryonic stem cells (hESCs), pluripotent cells which are capable of morphing into all the cell types of the human body. Cell Cure is a majority-owned subsidiary of BioTime, Inc. and is the neurological arm for BioTime’s program for development of human embryonic stem cell-based therapies.  Additional shareholders include Teva Pharmaceuticals and Hadasit Bio-Holdings.  In October, 2010, Cell Cure entered into an exclusive license option agreement with Teva to develop and commercialize Cell Cure’s OpRegen™ product for the treatment of AMD.  Subject to the terms of the agreement, if Teva exercises its option to obtain an exclusive license to OpRegen™, Teva will have responsibility for funding clinical trials from that point on, obtaining regulatory approvals, and marketing the product.",,,,,,,,,,,,,,"Biotechnology, Health Care, Science and Engineering",,,1-10,3,,2015-05-13,1600000,USD,1600000,Grant,,,,,,,,4840000,USD,4840000,Office of the Chief Scientist,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"50,989",31,,,13,10,7,Biochemistry; Beer; Spirits; Wine; Vinegar; Microbiology; Enzymology; Mutation Or Genetic Engineering,"Pharmaceutical, veterinary and sanitary products",,,,
ActivePath,https://www.crunchbase.com/organization/activepath,"Email, Finance, Marketing","Tel Aviv, Tel Aviv, Israel","ActivePath is the developer of ActiveMail, an interactive email sender for marketers.","49,278",,$1M to $10M,Active,2007-01-01,year,2018-03-27,day,,,For Profit,http://www.activepath.com,http://twitter.com/ActivePath,https://www.facebook.com/ActivePath/?fref=ts,https://www.linkedin.com/company/activepath,partnerships@activepath.com,(212) 946-4904,12,,"ActivePath, the developer of ActiveMail, creates new opportunities for marketers to send live, fully interactive emails to their customers, allowing them to watch, share, navigate, purchase and much more -from inside the email. The result is relevant and engaging emails that dramatically lift email performance and drive greater customer experience and satisfaction. ActivePath began as PostalGuard in 2007 with the goal of providing financial institutions a way to securely communicate with their customers via email. PostalGuard enabled bank customers to view bank statements, transfer funds between accounts, chat with personal financial advisors, and more – all without leaving their email.  The more they learned about their customers' communications and marketing needs, the more they began to realize that there are bigger challenges. It is a problem shared by all web sites and marketers, regardless of the nature of their business. So they expanded their offering to solve for these challenges.  They developed ActiveMail to boost customer engagement and improve email success rates. ActiveMail offers full web functionality, so email marketers can finally offer their customers a rich and interactive experience from within the messages they send. They’ll be able to watch videos, navigate menus, read live updates, share, comment, make purchases, fill out forms, chat with customer service, rate products, interact with rich ad formats and more…inside the email itself. Marketers can use their Inbox Icons to present their brands' symbols next to their newsletters or emails, thereby raising above the usual inbox clutter. There are more great features offered. Visit them at: www.activepath.com to learn more and to get in touch with them.",,,,,,,,,,,,,,"Financial Services, Information Technology, Internet Services, Messaging and Telecommunications, Sales and Marketing",5,"Ariel Walersztajn, Aryeh Mergi, Ori Hever, Ram Cohen, William Mischel",11-50,3,M&A,2016-01-04,,,,Non-equity Assistance,3250001,USD,3250001,Venture - Series Unknown,13250001,USD,13250001,13250001,USD,13250001,"Battery Ventures, Gimv, FinTech Sandbox, Genesis Partners",2,4,,Was Acquired,ActivePath acquired by Broadridge,https://www.crunchbase.com/acquisition/broadridge-acquires-activepath--7b63f64d,Broadridge,https://www.crunchbase.com/organization/broadridge,2018-03-27,day,,,,Acquisition,,Private,,,,,,,,,,,,,,,"51,093",13,,,5,,,,,,,,
ReSight,https://www.crunchbase.com/organization/resight,Augmented Reality,"Tel Aviv, Tel Aviv, Israel",Augmented Reality Stealth Mode Startup,"49,282",,,Active,2017-01-01,year,,,,,For Profit,http://www.resight.io,https://twitter.com/resight_mr,https://www.facebook.com/ReSight.io/,https://www.linkedin.com/company/27174821/,contact@resight.io,,,,,,,,,,,,,,,,,,"Hardware, Software",,,1-10,2,Seed,2018-01-15,,,,Convertible Note,100000,USD,100000,Pre-Seed,100000,USD,100000,100000,USD,100000,The Junction,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"51,097",29,,,,,,,,,,,
MediWound,https://www.crunchbase.com/organization/mediwound,"Biotechnology, Manufacturing, Medical Device","Yavne, HaMerkaz, Israel","MediWound, a biotechnology specialty company, is focused on developing, manufacturing and commercializing innovative wound care products.","49,299",,$1M to $10M,Active,2001-01-01,year,2014-03-21,day,,,For Profit,http://mediwound.com,,,http://www.linkedin.com/company/1644054,info@mediwound.com,(972) 779-7141,8,,"MediWound Ltd. is a biotechnology niche specialty company.Established in 2001, MediWound is focused on developing, manufacturing and globally commercializing innovative products that address unmet needs in the fields of severe burn and chronic wound management. MediWound’s goal is to provide healthcare professionals and patients with its innovative, burn wound eschar removal agent, NexoBrid™. NexoBrid™  successfully completed clinical development in hospitalized burn wounds and is approved and ready to launch in Europe.",,,,,,,,,,,,,,"Biotechnology, Health Care, Manufacturing, Science and Engineering",1,Lior Rosenberg,11-50,2,IPO,2017-09-19,22000000,USD,22000000,Post-IPO Equity,22000000,USD,22000000,Post-IPO Equity,40000000,USD,40000000,40000000,USD,40000000,Clal Biotechnology Industries,1,1,,,,,,,,,,,,,,Public,2014-03-21,,,70000000,USD,70000000,,,,MDWD,https://www.crunchbase.com/ipo/mediwound-ipo--911c25dc,NASDAQ,,,"51,115",28,,,10,16,12,Medical Or Veterinary Science; Hygiene,"Pharmaceutical, veterinary and sanitary products",,,,
InnoCan Pharma,https://www.crunchbase.com/organization/innocan-pharma,Pharmaceutical,"Tel Aviv, Tel Aviv, Israel",InnoCan Pharma is a speciality pharmaceutical company.,"49,320",,$1M to $10M,Active,2018-01-01,year,,,,,For Profit,http://innocanpharma.com/,,,https://www.linkedin.com/company/innocanpharma/?originalSubdomain=in,YoramD@InnocanPharma.com,+972.54.471.1171,3,,"Cannabinoids interact with the endocannabinoid receptor system, which is located throughout the body and plays an important role in many processes. InnoCan aims to harness the power of cannabinoids to target a wide variety of health problems. InnoCan plans to initially innovate new dermatology treatments, where research shows topical cannabinoid-combined treatments are highly effective. ",,,,,,,,,,,,,,Health Care,1,Yoram Drucker,1-10,1,,2018-08-27,831000,USD,831000,Equity Crowdfunding,831000,USD,831000,Equity Crowdfunding,831000,USD,831000,831000,USD,831000,PipelBiz.com,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"51,137",31,,,,2,3,Medical Or Veterinary Science; Hygiene,"Bleaching, cleaning, polishing, scouring and abrasive preparations; cosmetics",,,,
ArcusTeam,https://www.crunchbase.com/organization/arcusteam,"Android, Big Data, Cyber Security, Internet of Things, iOS, Linux, Software","Tel Aviv-yafo, Tel Aviv, Israel",ArcusTeam has developed an Automated Platform for Detecting Vulnerabilities on ANY IoT Software,"49,493",,,Active,2018-01-01,year,,,,,For Profit,https://www.arcusteam.com/,,,,contact@arcusteam.com,,,,"ArcusTeam has developed an automated platform for detecting vulnerabilities on any IoT software. ArcusTeam aims to improve the security of IoT software during development and after production, allowing the IoT industry to confidently innovate in the software they build, as well as in the third-party supply chain components integrated into their environments.",,,,,,,,,,,,,,"Data and Analytics, Information Technology, Internet Services, Mobile, Platforms, Privacy and Security, Software",,,1-10,2,Seed,2019-02-01,,,,Pre-Seed,,,,Pre-Seed,300000,USD,300000,300000,USD,300000,TAU Ventures,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"51,317",27,,,,,,,,,,,
Propel,https://www.crunchbase.com/organization/propel-pr-productivity-platform,"Analytics, Data Center Automation, Productivity Tools, Public Relations, SaaS, Software","Tel Aviv, Tel Aviv, Israel","Propel is an OS for PR and communications that helps agencies and brands increase productivity, results and ROI from earned media.","49,571",,,Active,2017-01-01,year,,,,,For Profit,https://www.propelmypr.com,,,https://www.linkedin.com/company/propel-crm,info@propelmypr.com,,3,,"Propel is reimagining PR with the first Public Relations Management (PRM) software. Propel PRM consists of a global media database with over a million influencers and journalists, Gmail and Outlook integrations, journalist engagement scores, a CRM built specifically for PR, business outcomes attribution, and interactive dashboard reports - all in one. We make it all intelligent with AI. The result? Targeted Outreach, Stronger Relationships, Improved Results, Measurable ROI. Better PR. We were founded and are led by PR people, for PR people. We are easy-to-use, flexible and have amazing customer service. Finally, PR software that you will fall in love with.",,,,,,,,,,,,,,"Data and Analytics, Hardware, Information Technology, Sales and Marketing, Software",2,"David Cohen, Zach Cutler",11-50,1,Seed,2018-02-06,400000,USD,400000,Seed,400000,USD,400000,Seed,400000,USD,400000,400000,USD,400000,LogicBoost Labs,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"51,397",34,,,21,,,,,,,,
Stemrad,https://www.crunchbase.com/organization/stemrad,"Health Care, Medical","Tel Aviv, Tel Aviv, Israel",Stemrad develops personal protective equipment for protection against the effects of acute radiation syndrome and sickness.,"49,636",,$10M to $50M,Active,2011-01-01,year,,,,,For Profit,http://stemrad.com,,,https://www.linkedin.com/company/stemrad-inc,info@stemrad.com,650-388-9112,9,,"Stemrad develops personal protective equipment (PPE) for protection against the effects of acute radiation syndrome and sickness. The company offers 360 Gamma, a wearable PPE that has been developed to protect first-responders and affected populations from the effects of exposure to high doses of gamma radiation. Its PPE is used by nuclear energy operators and safety forces. Stemrad was founded in 2011 and is based in Tel Aviv, Israel.",,,,,,,,,,,,,,Health Care,1,Daniel Levitt,11-50,1,Late Stage Venture,2017-12-03,6000000,USD,6000000,Series C,6000000,USD,6000000,Series C,6000000,USD,6000000,6000000,USD,6000000,"Techstars Ventures, Jeffrey Vinik",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"51,463",40,,,,7,4,Nuclear Physics; Nuclear Engineering,Scientific and electric apparatus and instruments,,,,
ARTSYS 360°,https://www.crunchbase.com/organization/artsys-360,"Autonomous Vehicles, Enterprise, Homeland Security, Transportation","Holon, Tel Aviv, Israel","ARTsys360° has developed a 3D-360° break through micro radar, detects track and stops drones from taking illegal video, smuggle substance an","49,667",,$1M to $10M,Active,2013-04-01,month,,,,,For Profit,http://www.artsys360.com,,,https://www.linkedin.com/company-beta/141764/,,+972-54-5538602,1,,"ARTsys360 develops a 3D, 360-degree micro-radar sensor to protect compounds, improve traffic lights in smart cities, and enable autonomous cars. The patented technology allows a reduction in price, weight, and energy consumption compared with similar systems.",,,,,,,,,,,,,,"Other, Privacy and Security, Transportation",3,"Amir Berlad, Erez Ben-Ari, Meir Zorea",1-10,5,Early Stage Venture,2017-04-01,800000,USD,800000,Series B,800000,USD,800000,Series B,2650000,USD,2650000,3900000,USD,3900000,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"51,495",25,,,12,,,,,,,,
Jumper.io,https://www.crunchbase.com/organization/jumper-io,"Communication Hardware, Computer, Internet of Things, Software","Tel Aviv, Tel Aviv, Israel",Jumper.io is a computer software that helps companies deploy quality embedded systems,"49,670",,Less than $1M,Active,2016-06-01,month,,,,,For Profit,https://jumper.io,https://www.twitter.com/jumperiot,,https://www.linkedin.com/company/jumperr,contact@jumper.io,,,,"Jumper is a computer software that helps companies deploy quality embedded systems faster by enabling continuous integration for IoT. Jumper provides a virtual clone of IoT production environment - devices, communication channels, and the physical environment.",,,,,,,,,,,,,,"Consumer Electronics, Hardware, Internet Services, Software",2,"Dan Shemesh, Jonathan Seroussi",1-10,1,Seed,2016-11-14,2000000,USD,2000000,Seed,2000000,USD,2000000,Seed,2000000,USD,2000000,2000000,USD,2000000,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"51,498",40,,,,,,,,,,,
BOS Better On-Line Solutions,https://www.crunchbase.com/organization/bos-better-on-line-solutions,"Communications Infrastructure, Enterprise Software, Supply Chain Management","Rishon Le Zion, HaMerkaz, Israel",B.O.S. Better Online Solutions Ltd. is a provider of RFID and Supply Chain solutions to global enterprises.,"49,714",,$50M to $100M,Active,1990-01-01,year,1996-05-24,day,,,For Profit,http://www.boscorporate.com,,,,sales@boscom.com,+972 3-954-1000,2,,"B.O.S. Better Online Solutions Ltd. (BOSC) is a leading Israeli provider of RFID and Mobile solutions and a global provider of Supply Chain solutions to enterprises. BOS' RFID and Mobile division offers both turnkey integration services as well as stand-alone products, including best-of-breed RFID and AIDC hardware and communications equipment, BOS middleware and industry-specific software applications. The Company's Supply Chain division provides electronic components consolidation services to the aerospace, defense, medical and telecommunications industries as well as to enterprise customers worldwide.",,,1,1,,,,,,,,,,"Hardware, Software, Transportation",,,11-50,5,IPO,2020-12-30,2000000,USD,2000000,Post-IPO Equity,2000000,USD,2000000,Post-IPO Equity,12275000,USD,12275000,12275000,USD,12275000,"Telegraph Hill Capital, TDA Capital Partners, Suny Electronic, M.D. Sass, Dovrat & Co.",2,6,,,,,,,,,,,,,,Public,1996-05-24,,,,,,,,,BOSC,https://www.crunchbase.com/ipo/bos-better-on-line-solutions-ipo--00d21faf,NASDAQ,,,"51,542",4,,,0,,,,,,,,
