Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Contact Email,Phone Number,Number of Articles,Hub Tags,Full Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price Currency (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Number of Events,CB Rank (Organization),BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),School Method
Pagaris,https://www.crunchbase.com/organization/pagaris,"Commercial Lending, Consumer Lending, E-Commerce, Financial Services, Micro Lending, Payments, Transaction Processing","San Luis Potosí, San Luis Potosi, Mexico",E-commerce POS Lending in Mexico - Buy now and pay later everywhere with debit or credit card,"136,709",Latin America,,Active,2017-12-26,day,,,,,For Profit,https://pagaris.com/,https://twitter.com/pagarismx,https://www.facebook.com/pagaris/,https://www.linkedin.com/company/pagaris,,,,,,,,,,,,,,,,,,,"Commerce and Shopping, Financial Services, Lending and Investments, Payments, Software",2,"Daniel Olivares, Tomas Olivares",1-10,2,Seed,2020-07-31,,,,Seed,,,,Seed,,,,,,,"500 Startups, Plug and Play",,2,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"143,873",40,,,,,,,,,,,
Grupo Modelo,https://www.crunchbase.com/organization/grupo-modelo,"Brewing, Consumer Goods, Food and Beverage, Retail","Mexico City, Distrito Federal, Mexico",Grupo Modelo is a large brewery in Mexico owned by Belgian company Anheuser-Busch InBev.,"136,743",Latin America,,Active,1922-01-01,year,2016-10-31,day,,,For Profit,http://www.gmodelo.com.mx,https://twitter.com/modelousa,https://www.facebook.com/FundacionGrupoModelo,https://www.linkedin.com/company/grupo-modelo-s-a--de-c-v-,sales@zynchro.tv,+1 800-466-3356,32,,Grupo Modelo is a large brewery in Mexico owned by Belgian company Anheuser-Busch InBev. It has 63% of the Mexican beer market and exports beer to most countries of the world.,,,1,1,,,,,,,,,,"Commerce and Shopping, Consumer Goods, Food and Beverage",,,10001+,,M&A,,,,,,,,,,,,,,,,,,,,Was Acquired,Grupo Modelo acquired by Constellation Brands,https://www.crunchbase.com/acquisition/constellation-brands-acquires-grupo-modelo--cb002042,Constellation Brands,https://www.crunchbase.com/organization/constellation-brands,2016-10-31,day,600000000,USD,600000000,Acquisition,,Private,,,,,,,,,,,,,,,"143,910",11,,,,,,,,,,,
Cactus,https://www.crunchbase.com/organization/cactus-2,"Mobile, Restaurants","Guadalajara, Jalisco, Mexico",Cactus offers a geo-aware mobile application which enables users to obtain discounts from restaurants.,"136,829",Latin America,,Active,2011-01-01,year,,,,,For Profit,http://www.getcactusapp.com/,,,,,,4,,Cactus offers a geo-aware mobile application which enables users to obtain discounts from restaurants. The basic application of cactus if free and with premium upgradation users can enjoy substantially larger savings on every affiliated restaurant.,,,,,,,,,,,,,,"Food and Beverage, Mobile",1,Miguel Martinez,1-10,1,Seed,2011-10-15,30000,USD,30000,Seed,30000,USD,30000,Seed,30000,USD,30000,30000,USD,30000,Mexican.VC,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"144,001",1,12,,9,,,,,,,,
Legalix,https://www.crunchbase.com/organization/legalix,"Information Services, Internet, Legal, Professional Services, Software","Mexico City, Distrito Federal, Mexico",Legalix aims to build a network of trust among Latin American companies to make businesses safer and more efficient.,"136,972",Latin America,Less than $1M,Active,2014-01-01,year,,,,,For Profit,https://www.legalix.com/,https://twitter.com/legalixmx,,https://www.linkedin.com/company/legalix,contacto@legalix.com,,,,Legalix aims to build a network of trust among Latin American companies to make businesses safer and more efficient.,,,,,,,,,,,,,,"Information Technology, Internet Services, Other, Professional Services, Software",,,1-10,1,Seed,2016-06-02,75000,USD,75000,Seed,75000,USD,75000,Seed,75000,USD,75000,75000,USD,75000,Envelp,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"144,156",18,,,20,,,,,,,,
2DNUTZ,https://www.crunchbase.com/organization/2dnutz,"Animation, Media and Entertainment","Guadalajara, Jalisco, Mexico","2Dnutz develops intellectual properties focused on 4 fronts such as animation, video games, comics, and licensing.","137,298",Latin America,Less than $1M,Active,2014-02-25,day,,,,,For Profit,http://www.2dnutz.com/,https://www.twitter.com/2dnutz,https://www.facebook.com/2dnutz,,,0523316702517,,,,,,,,,,,,,,,,,"Media and Entertainment, Video",,,11-50,1,Seed,2015-11-01,200000,USD,200000,Angel,200000,USD,200000,Angel,200000,USD,200000,200000,USD,200000,Genesis Capital Ventures,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"144,513",12,5,51,,0,1,,Scientific and electric apparatus and instruments,,,,
Wall Street,https://www.crunchbase.com/organization/corebook,"Accounting, E-Commerce, Finance, SaaS, Software","Celaya, Guanajuato, Mexico",Wall Street is a tech company specializing in software that puts all of a consumer's financial data in one place.,"137,359",Latin America,,Closed,,,,,,none,For Profit,https://www.portalwallstreet.com/commercial/,http://twitter.com/corebookmx,http://www.facebook.com/corebookmx,,contact@corebook.me,+52 800 890 0339,33,,"Corebook is a virutal accountant to every taxpayer in Mexico who requires tax keeping, Corebook puts him up with just sending a SMS a day, no need for a computer or internet connection, no need to learn complicated stuff. Corebook keeps you updated with the SAT and provides all the tools you need for your business to grow, sell more and have greater control of their finances. Corebook also has an API so programmers can access Time and Money saving features through a custom hardware and storage solution for their needs.",,,,,,,,,,,,,,"Commerce and Shopping, Financial Services, Professional Services, Software",3,"Miguel Angel Bautista Mateo, Miguel Ornelas, Segio Prado",11-50,1,Seed,2013-12-14,200000,USD,200000,Seed,200000,USD,200000,Seed,200000,USD,200000,200000,USD,200000,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"144,581",,,,,,,,,,,,
New Ventures,https://www.crunchbase.com/organization/new-ventures,"Finance, Financial Services","Mexico City, Distrito Federal, Mexico",New Ventures is a platform that finances and promotes businesses accelerates social and environmental impact.,"137,367",Latin America,,Active,2000-01-01,year,,,,,For Profit,http://nvgroup.org/,https://twitter.com/NewVenturesMX,https://www.facebook.com/newventuresmexico,https://www.linkedin.com/pub/new-ventures-mexico/53/ba9/810,info@nvgroup.org,+52 55 5604 5555,28,,,Accelerator,Seed,,,,,,,,,,,,Financial Services,,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,1,"144,590",23,,,22,,,,,,,,
GoOut Experiences,https://www.crunchbase.com/organization/goout-experiences,"Internet, Tourism, Travel","Guadalajara, Jalisco, Mexico","Platform connecting travelers with local guides, offering authentic experiences, tours and activities in Mexico and South America.","137,370",Latin America,,Active,2016-01-01,day,,,,,For Profit,https://www.goout.mx,,https://www.facebook.com/goout.mx,https://www.linkedin.com/company/goout-experiences,contact@goout.mx,+5213333597080,,,"We are building the leading provider of unique tours and activities in Latin America and one of the most dynamic digital businesses in Mexico. On GoOut Experiences, you can find a large variety of tours and activities off the beaten path across Mexico and South America. All our experiences are provided by certified local guides. We pride ourselves in offering tours and activities that you will not find on other platforms. • Over 150 professional guides from 10+ countries • More than 300 unique tours and activities • Happy customers from over 15 countries across the world",,,,,,,,,,,,,,"Internet Services, Travel and Tourism",3,"Daniela Arratia, Michael Aring, Pierre Verstraete",1-10,2,Seed,2017-01-31,40000,EUR,43208,Angel,40000,EUR,43208,Angel,50000,EUR,54664,50000,EUR,54664,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"144,593",2,,,11,,,,,,,,
Hauscare,https://www.crunchbase.com/organization/hauscare,"Elder Care, Health Care, Information Technology, mHealth","Mexico City, Distrito Federal, Mexico",UBER-like on demand service for home healthcare and caregiving $350B Market,"137,533",Latin America,,Active,2016-01-01,day,,,,,For Profit,http://hauscare.net,,https://www.facebook.com/kuidis.social,,soporte@kuidis.com,,,,"HAUSCARE born thanks to the close collaboration of doctors, therapists and certified nurses and information technology experts, to support the growing needs of home health and assistance is an aging World, offering to both patients and health professionals a digital channel to better know each other; their beloved mission is to help solving the medical challenges of this century with the most powerful directory of home treatments services, through a new kind od job board concept that delivers the right matchmaking between selected skilled professionals and patients is search of the correct and timely relief.",,,,,,,,,,,,,,"Health Care, Information Technology, Mobile",2,"Francesco Fiacchi, Jesús A. Rodríguez Albornoz",1-10,1,Seed,2014-06-30,40000,USD,40000,Seed,40000,USD,40000,Seed,40000,USD,40000,40000,USD,40000,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"144,776",,,,,,,,,,,,
Torneo de Ideas,https://www.crunchbase.com/organization/torneo-de-ideas,"Crowdsourcing, Public Relations","Mexico City, Distrito Federal, Mexico",Torneo de Ideas is a crowdsourcing platform for the exchange of creative design work between designers and small businesses.,"137,618",Latin America,Less than $1M,Active,2012-07-20,day,,,,,For Profit,http://torneodeideas.com,http://twitter.com/torneodeideas,http://www.facebook.com/torneodeideas,,info@torneodeideas.com,+52 55 1616 6822,4,,"Torneo de Ideas is a platform for the exchange of creative design work between designers and small businesses in Latin America. It provides the first crowd creativity web site in Mexico. Business can launch a contest to designers, from logo designs to t-shirts designs, and they decide the award the want to give to the creatives. Through our site campaniles will get hundreds of designs within few days.",,,,,,,,,,,,,,"Other, Sales and Marketing",1,Martin Iglesias,11-50,2,Seed,2014-06-01,100000,USD,100000,Seed,100000,USD,100000,Seed,150000,USD,150000,150000,USD,150000,Wayra,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"144,868",21,,,7,,,,,,,,
Odetta,https://www.crunchbase.com/organization/odetta,"Automotive, E-Commerce Platforms","Mexico City, Distrito Federal, Mexico","Odetta is a digital platform that enables individuals to buy and sell used cars safely and at a fair price, from the comfort of their homes.","137,639",Latin America,,Active,2020-01-01,year,,,,,For Profit,https://odetta.com/,,https://www.facebook.com/odetta.go,https://www.linkedin.com/company/odettago,hola@odetta.com,,,,,,,,,,,,,,,,,,"Commerce and Shopping, Internet Services, Transportation",3,"Daniel J. Esponda, Iñigo Martínez Gil, Mohamed A. Hassan",1-10,1,Seed,2020-03-04,,,,Pre-Seed,,,,Pre-Seed,,,,,,,Global Founders Capital,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"144,891",30,,,,,,,,,,,
moli,https://www.crunchbase.com/organization/comercio-digital-moli-s-a-p-i-de-c-v,"App Marketing, Apps, Big Data, Data Mining, Information Technology, Transaction Processing","Mexico City, Distrito Federal, Mexico","Moli is the App that helps users to skip waiting lines in cafeterias, fast food or pay at the cash register establishments. ","138,444",Latin America,,Active,2017-01-01,year,,,,,For Profit,https://www.moliquitwaiting.com/,,https://www.facebook.com/moliquitwaiting/,https://www.linkedin.com/company/moliquitwaiting/,info@moliquitwaiting.com,+51 1 (55) 3707 1581,1,,"Moli is the App that helps users to skip waiting lines in cafeterias, fast food or pay at the cash register establishments.  By logging in to the platform our costumers can choose from our broad catalog of establishments, where they want to eat, what they want to eat and finally what time they want it to be ready. Making their life easier by paying from within our app.  All this is donde for them to simply go to the establishment, and with the code generated by Moli, pick up their order without having wasted their time in line. With our data mining from each transaction made, we can also provide our associated establishments the oportunity to predict what their costumers really want.",,,,,,,,,,,,,,"Apps, Data and Analytics, Financial Services, Information Technology, Payments, Sales and Marketing, Software",,,1-10,1,Early Stage Venture,2017-03-09,18000,USD,18000,Series A,18000,USD,18000,Series A,18000,USD,18000,18000,USD,18000,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"145,762",30,,,,,,,,,,,
Orbia,https://www.crunchbase.com/organization/orbia,"Infrastructure, Manufacturing","Tlalnepantla, Morelos, Mexico","Orbia is a Global leader in the chemical and petrochemical industry,","138,522",Latin America,$1B to $10B,Active,1953-01-01,year,2019-09-13,day,,,For Profit,https://www.orbia.com/,https://twitter.com/orbia,,https://www.linkedin.com/company/orbiaglobal/,,+52 (55) 5366 4000,46,,"Mexichem is a Global leader in the chemical and petrochemical industry, with more than 50 years of experience and more than 30 years on the Mexican Stock Exchange (Bolsa de Valores de Mexico). Its products are marketed worldwide and generate sales of more than USD 5,000 million annually. Mexichem engages more than 17,300 employees worldwide and has 102 production plants, 2 fluorspar mines and 8 Research & Development laboratories distributed in 86 sites located all over the world.",,,,,,,,,,,,,,"Manufacturing, Other",,,10001+,,IPO,,,,,,,,,,,,,,,,,,,7,Made Acquisitions,,,,,,,,,,,,Public,2019-09-13,,,,,,,,,ORBIA,https://www.crunchbase.com/ipo/orbia-ipo--66a51d99,BMV - Mexican Stock Exchange,,,"145,842",9,,,18,135,101,Agriculture; Forestry; Animal Husbandry; Hunting; Trapping; Fishing,"Rubber and plastic goods; packing, stopping and insulating materials",,,,
KASA Investment Fund,https://www.crunchbase.com/organization/kasa-investment-fund,"Financial Services, Real Estate Investment","Playa Del Carmen, Quintana Roo, Mexico",KASA Investment Fund is a private equity real estate fund that offer a portfolio of luxury beachfront hotels.,"139,022",Latin America,,Active,2019-01-01,year,,,,,For Profit,https://www.kasahotels.com/investors,https://twitter.com/KASAInvestment,https://www.facebook.com/KASA-Investment-Fund-115213906544007/,https://www.linkedin.com/company/kasa-hotel-collection/,invest@kasahotels.com,877-590-6003,,,"The KASA Investment Fund is a private equity real estate investment fund that specializes in offering the best return on investment. Investors own a portfolio of luxury beachfront hotels that traditionally was only available to high net-worth individuals. We grew from listening to our clients' needs for a 100% secured and reliable income; something they could depend on for retirement. Our mission is to identify the best locations and manage each property to provide income and opportunities for investors to have their capital appreciate. The KASA Fund was created from the KASA Hotel Collection which defines a new level of luxury. Combining privacy, comfort, exclusivity, personal service, attention to detail, with unforgettable experiences, in a relaxed yet upscale ambiance. The signature affiliation between the KASA Hotel Collection and Small Luxury Hotels of the World (SLH) brings incredible value for guests and highlights KASA’s commitment to providing superior service and amenities with a personal touch. Go to https://www.kasahotels.com/ to see our portfolio of luxury boutique hotels.",Private Equity Firm,,,,,,,,,,,,,"Financial Services, Real Estate",1,Richard Houghton,101-250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"146,391",49,,,,,,,,,,,
KRM Group,https://www.crunchbase.com/organization/krm-group,"Big Data, Consulting, Information Technology, Logistics, Manufacturing","Mexico City, Distrito Federal, Mexico","Research, Development and Advisory for Engineering","139,854",Latin America,,Active,2018-08-22,day,,,,,For Profit,http://krms.com.mx,,,,raul.jaramillo@industrialdemexico.net,55672983211,,,"We are a Research and development group, specialized on continuous improvement on manufacturing and logistics operations trough technology and statistic processing.",,,,,,,,,,,,,,"Data and Analytics, Information Technology, Manufacturing, Professional Services, Transportation",1,Raúl Jaramillo,11-50,1,Seed,2018-12-03,100000,EUR,113544,Seed,100000,EUR,113544,Seed,100000,EUR,113544,100000,EUR,113544,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"147,303",,,,,,,,,,,,
rubberit,https://www.crunchbase.com/organization/rubberit,"E-Commerce, Education, Health Care, Humanitarian","Mexico City, Distrito Federal, Mexico",rubberit is a Condom subscription/donation platform,"139,939",Latin America,,Active,2012-10-10,day,,,,,,http://rubberit.co,http://twitter.com/rubber_it,http://www.facebook.com/rubberit.co,,info@rubberit.co,+1 619 876-6364,4,,"Rubberit is a condom subscription service that matches every purchase with donations to disadvantaged sectors.  Unplanned pregnancies and the spread of STIs are at an all-time high and continue increasing worldwide. 45% of all pregnancies are unplanned, and nearly 500 million new cases of STIs are registered every year. Millions more go unreported.  The main reason behind this is a lack of access to condoms.  Systemic impediments, such as struggling education channels or rooted taboos obscure discussion when it comes to sexuality; for a staggering number of people, obtaining condoms can be a daunting task. This paradigm is not exclusive to developing countries. Rubberit is attacking this situation head on. Their members receive a monthly delivery of condoms, with as much discretion as their privacy-needs elicit. Simultaneously, the same amount of condoms purchased through this platform is taken by rubberit to communities under precarious economic conditions in their pilot country, Mexico.  Those donations are accompanied with a campaign of sexual health and education that leaves a long-lasting, tangible benefit to these remote localities. Their expanding client-base consists of incensed young men and women who want to take control of their sexual and reproductive rights. By becoming members of rubberit, they become agents of change, providing much-needed protection to complete strangers who oftentimes can't afford it.  To date, together, rubberit and their members, through their ""Buy One, Give One"" model have positively impacted the lives of thousands.",,,,,,,,,,,,,,"Commerce and Shopping, Community and Lifestyle, Education, Health Care",1,May Alba,1-10,1,Seed,2012-10-10,25000,USD,25000,Seed,25000,USD,25000,Seed,25000,USD,25000,25000,USD,25000,500 Startups,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"147,395",2,,,2,,,,,,,,
GOIN!,https://www.crunchbase.com/organization/goin-3,"Mobile Apps, Software","Guadalajara, Jalisco, Mexico",GOIN! makes it easier to decide where to go by giving group or individual recommendations based on everyone's interests.,"140,196",Latin America,,Active,2015-05-01,day,,,,,For Profit,http://www.goin.mx,,https://www.facebook.com/goin.mexico,,hola@goin.mx,,1,,,,,,,,,,,,,,,,"Apps, Mobile, Software",,,11-50,1,Seed,2015-05-01,100000,USD,100000,Seed,100000,USD,100000,Seed,100000,USD,100000,100000,USD,100000,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"147,675",12,3,,11,,,,,,,,
Reworth,https://www.crunchbase.com/organization/reworth,"Financial Services, FinTech","Mexico City, Distrito Federal, Mexico","Plug&Play B2B cashback reward marketplace, bringing new clients to merchants, while making the banks' card ""top of wallet""","140,432",Latin America,,Active,2020-03-01,day,,,,,For Profit,http://www.reworth.co,,,https://www.linkedin.com/company/reworth/,info@reworth.co,,,,"Reworth helps its partners build successful businesses by creating a win-win-win ecosystem between financial institutions, merchants and consumers, increasing transactions by aligning incentives for all of them.",,,,,,,,,,,,,,Financial Services,3,"Chiara Sheldon, Joaquin Gonzalez, Raphael J. Kappeler",1-10,1,Seed,2020-03-01,,,,Pre-Seed,,,,Pre-Seed,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"147,941",45,,,,,,,,,,,
Gus Chat,https://www.crunchbase.com/organization/hola-gus,"Artificial Intelligence, Internet","Mexico City, Distrito Federal, Mexico",Gus Chat is a company dedicated to the development of intelligent chatbots.,"140,461",Latin America,,Active,2015-01-01,year,,,,,For Profit,https://gus.chat/,https://twitter.com/guschat,https://www.facebook.com/GusChat.Tech/,https://www.linkedin.com/company/gus-tec/,marketing@gus.chat,+52 1 55 6673 9612,26,,"#LetsChatWithBots They are a Mexican company focused on the development and licensing of smart chatbots for the Spanish speaking market. Gus chat was founded in the middle of 2015 like a personal assistant through chat to which you could ask almost anything. With the vision of scaling up the business, we strongly opted for the development of a technological product capable of automating the operation. The end product turned out to be so powerful that it opened up an even more interesting business opportunity: to license the technology to be applied in the operation of third parties (B2B). With headquarters in Mexico and a growing expansion in Spain and Latin America Gus Chat is committed to being the best in its class in terms of user experience, technology and innovation.",,,,,,,,,,,,,,"Artificial Intelligence, Data and Analytics, Internet Services, Science and Engineering, Software",4,"Carlos López, Jaime Navarro, Miguel Font, Pablo Estevez",11-50,2,Seed,2018-04-01,,,,Seed,,,,Seed,,,,,,,"MassChallenge, The Ark Fund",,2,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"147,973",49,,,13,,,,,,,,
Descifra,https://www.crunchbase.com/organization/descifra,"Big Data, Geospatial, Information Technology, Location Based Services, Machine Learning, SaaS","Mexico City, Distrito Federal, Mexico","Descifra uses Big Data and Machine Learning to solve location problems and predict client's sales, helping them create better strategies.","140,847",Latin America,$1M to $10M,Active,2012-11-01,day,,,,,For Profit,https://www.descifra.global/,https://twitter.com/DESCIFRA,https://www.facebook.com/DESCIFRA,https://www.linkedin.com/company/descifra/,hola@descifra.mx,+525570455268,1,,"Desifra offers SaaS solution that enables business users to measure market potential, drive strategic growth decisions and predict outcomes by exploiting the potential of location and machine learning methods.",,,,,,,,,,,,,,"Artificial Intelligence, Data and Analytics, Information Technology, Internet Services, Navigation and Mapping, Software",1,Santiago Jiménez,11-50,2,Early Stage Venture,2020-01-30,,,,Series A,,,,Series A,,,,,,,"Wayra, Angel Ventures, View Accelerator, Angel Ventures Peru",1,4,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"148,394",15,3,,,,,,,,,,
appCREAR,https://www.crunchbase.com/organization/appcrear,"E-Commerce, Information Technology, Mobile Apps","Cancún, Quintana Roo, Mexico",An initiative aimed at transforming ideas into mobile tech and e-commerce.,"141,652",Latin America,Less than $1M,Active,2013-01-01,year,,,,,For Profit,http://www.appcrear.com/,http://twitter.com/AppCrear,http://www.facebook.com/appCREAR,http://www.linkedin.com/company/appcrear,,,,,"appCREAR develops mobile applications tailored to integrate your business. Applications that support native and cross-platform environments. They  provide top quality service to all their clients, so they feel at home.",,,,,,,,,,,,,,"Apps, Commerce and Shopping, Information Technology, Mobile, Software",2,"Denisse Zuñiga, Hugo Lopez",11-50,1,Seed,2013-12-31,100000,USD,100000,Seed,100000,USD,100000,Seed,100000,USD,100000,100000,USD,100000,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"149,289",10,3,,8,,,,,,,,
Bedu,https://www.crunchbase.com/organization/bedu,"Education, Training","Mexico City, Distrito Federal, Mexico",Bedu provides online technical courses intended to help employees to develop practical skills.,"141,851",Latin America,,Active,2016-01-01,day,,,,,For Profit,https://bedu.org,,,https://www.linkedin.com/school/beduorg,contacto@bedu.org,55-5564-9044,1,,,,,,,,,,,,,,,,Education,,,101-250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"149,514",46,,,,,,,,,,,
Smuffipets,https://www.crunchbase.com/organization/smuffipets,"Personalization, Pet, Social","Mérida, Yucatan, Mexico",All in one social network for pet lovers,"142,327",Latin America,,Active,2014-01-01,year,,,,,For Profit,http://www.smuffipets.com/,https://twitter.com/Smuffipets,https://www.facebook.com/smuffipets/timeline,,contact@smuffipets.com,+529991962147,,,"Smuffipets is a free smartphone app, available for Android platform, which allows pet lovers to create a profile for their pets, share their best photos and videos, connect with other users and search a range of services such as clinics and grooming salons. Smuffipets makes easy to create and share lost pet reports, in many social networks Users will be able to choose the park they will belong The users will find on their wall content shared by the users and parks they are subscribed.",,,,,,,,,,,,,,"Commerce and Shopping, Community and Lifestyle",2,"Eduardo Macias, Maria Jose Toraya",11-50,1,Seed,2014-12-16,65000,USD,65000,Seed,65000,USD,65000,Seed,65000,USD,65000,65000,USD,65000,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"150,040",11,,,11,,,,,,,,
Vech,https://www.crunchbase.com/organization/vech,"Financial Services, FinTech, Lending","Mexico City, Distrito Federal, Mexico",Vech provides steady income for gig workers,"142,335",Latin America,,Active,2019-08-21,day,,,,,For Profit,https://ingresos-garantizados.vech.com.mx/,,https://www.facebook.com/vechprestamos/,https://www.linkedin.com/company/vech/,soporte@vech.com.mx,,,,Vech enables gig workers to earn the same amount of money each week,,,,,,,,,,,,,,Financial Services,3,"Antoine Nguyen Hong Duc, José Carlos Aguilar, Pierre Delarroqua",1-10,1,Seed,2020-09-10,,,,Seed,,,,Seed,,,,,,,500 Startups,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"150,048",16,,,,,,,,,,,
Aspiria,https://www.crunchbase.com/organization/aspiria,"Commercial Lending, Finance, Financial Services, FinTech","Guadalajara, Jalisco, Mexico","Financiamiento para tu negocio rápido, fácil y seguro / Making capital simple for SMBs.","142,529",Latin America,Less than $1M,Active,2014-01-01,year,,,,,For Profit,https://www.aspiria.mx,https://twitter.com/aspiriamx,https://www.facebook.com/aspiria.mx,https://www.linkedin.com/company/aspiria,soporte@aspiria.mx,+52 55 8526 2850,,,"Aspiria.mx is a fintech loan company that provide short-term lines of credit for small and medium businesses in Mexico. They bridge the gap between bank loans and typical consumer credits by streamlining and automating the credit application process, being simple and transparent to the customer in every step of the way, and using a range of operating parameters that fit the needs of the vast majority of small businesses.",,,,,,,,,,,,,,"Financial Services, Lending and Investments",2,"Guillermo Hernández Íñiguez, Michael Barrett",11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"150,255",46,,,29,,,,,,,,
Farmacias Inteligentes 24,https://www.crunchbase.com/organization/farmacias-inteligentes-24,Medical,"Mérida, Yucatan, Mexico","Farmaciasinteligentes24, is a Mexican company that focuses on facilitating and streamline the delivery of drugs.","142,540",Latin America,$1M to $10M,Active,2013-10-12,day,,,,,For Profit,http://www.farmaciasinteligentes24.com/,http://twitter.com/FarmaciasI_24hr,http://www.facebook.com/pages/Farmacias-Inteligentes-24/407716562647242,,,529993388302,,,"Farmaciasinteligentes24, is a Mexican company that focuses on facilitating and streamline the delivery of drugs. Our pharmacists automated kiosks integrate medical care and drug delivery 24 x 7.",,,,,,,,,,,,,,Health Care,,,1-10,1,,2014-06-08,50000,USD,50000,Equity Crowdfunding,50000,USD,50000,Equity Crowdfunding,50000,USD,50000,50000,USD,50000,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"150,266",18,,,,,,,,,,,
Hexgrid Consulting,https://www.crunchbase.com/organization/hexgrid-consulting,"Big Data, Consulting, Developer APIs, Digital Marketing, Human Computer Interaction, Machine Learning, Mobile Apps, Web Development","Mexico City, Distrito Federal, Mexico",Hexgrid Consulting is a technology firm that focuses on LATAM market for preparing companies for the new digital transformation.,"142,959",Latin America,,Active,2017-01-01,year,,,,,For Profit,http://www.hexgrid.io,,,,hello@hexgrid.io,,,,"Hexgrid Consulting is a technology firm that focuses on LATAM market for preparing companies for the new digital transformation. It helps companies to disrupt their respective industries by analyzing competitors and offering solutions such as mobile development, API development, Big Data, Human-Computer Interaction studies, Tech diagnosis, Machine Learning, Cloud infrastructure, Digital Marketing consulting, and execution. It was founded in 2017 and is headquartered in Mexico City, Mexico.",,,,,,,,,,,,,,"Apps, Artificial Intelligence, Data and Analytics, Design, Mobile, Professional Services, Sales and Marketing, Science and Engineering, Software",3,"Adrian Hibert, Alfonso Treviño, Victor Peña",1-10,1,Seed,2017-01-15,75000,USD,75000,Angel,75000,USD,75000,Angel,75000,USD,75000,75000,USD,75000,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"150,731",11,,,,,,,,,,,
