Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Contact Email,Phone Number,Number of Articles,Hub Tags,Full Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price Currency (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Number of Events,CB Rank (Organization),BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),School Method
Oliver,https://www.crunchbase.com/organization/oliver-7d7f,"Internet of Things, Personal Health, Sports, Wearables","Barcelona, Catalonia, Spain",Football insights for amateur players to play like pros.,"59,750",European Union (EU),,Active,2017-01-01,year,,,,,For Profit,http://www.tryoliver.com,,https://www.facebook.com/tryoliversoccer/,https://www.linkedin.com/company/this-is-oliver/,hello@tryoliver.com,,,,"OLIVER is a platform that combines a smart shin-guard with football-focused science for talent prediction, evolution, and injury prevention, making it accessible & fun.",,,,,,,,,,,,,,"Consumer Electronics, Hardware, Health Care, Internet Services, Sports",2,"Agustin Rozadas, Jose Gonzalez Ruzo",11-50,3,Seed,2019-04-01,400000,USD,400000,Seed,400000,USD,400000,Seed,580000,USD,580000,580000,USD,580000,Albert Armengol,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"62,005",38,,,,1,2,Lighting,Games; toys; sports equipment,,,,
MiWendo,https://www.crunchbase.com/organization/miwendo-solutions,"Health Care, Medical","Barcelona, Catalonia, Spain","MiWendo is a medical device that integrates microwave technology with colonoscopy in order to improve the prevention, diagnosis.","59,774",European Union (EU),,Active,2019-01-01,year,,,,,For Profit,https://www.miwendo.com/,,,,,,4,,"MiWendo is a medical device that integrates microwave technology with colonoscopy in order to improve the prevention, diagnosis, and knowledge of colorectal cancer.",,,,,,,,,,,,,,Health Care,,,1-10,1,,2021-01-28,100000,EUR,121199,Venture - Series Unknown,100000,EUR,121199,Venture - Series Unknown,100000,EUR,121199,100000,EUR,121199,BStartup,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,1,"62,029",12,,,,,,,,,,,
LetMePark,https://www.crunchbase.com/organization/letmepark,"Apps, Information Technology, Parking","Madrid, Madrid, Spain","Gestiona automáticamente los parkings de tus empleados, ahorra tiempo y dinero.","59,784",European Union (EU),,Active,2016-11-01,day,,,,,For Profit,http://www.letmepark.app,,https://www.facebook.com/LetMePark/,https://www.linkedin.com/company/letmepark/,uliana@letmepark.app,+34687243135,,,"¿QUÉ ES LETMEPARK? LetMePark es el único servicio para empresas que automatiza todo el proceso de aparcamiento: búsqueda, reserva, pago y gestión de los gastos. Disponemos de la mayor red de parkings con cobertura nacional. Ponemos al empleado en el centro para mejorar su productividad y satisfacción al reducir el tiempo dedicado al aparcamiento y a la gestión de gastos. ¿COMO LO HACEMOS? Sin aplicación móvil ni necesidad de configuración. Solo necesitas añadir a nuestro robot Parker como invitado en tu calendario corporativo y él se encarga de todo, aplicando Inteligencia Artificial y Automatización. BENEFICIOS PARA EMPRESAS - Ahorro directo: Recupera el IVA y optimiza los costes de aparcamiento. - Mayor productividad del empleado al reducir el tiempo dedicado al aparcamiento y a la gestión de gastos. - Contabilidad simplificada: Factura única mensual con informe detallado de gastos. - Sin gastos de gestión. LETMEPARK Y LA MOVILIDAD SOSTENIBLE Contribuimos a la reducción del impacto ambiental en las ciudades, ya que el parking ineficiente es responsable del 30% del tráfico y el 10% de CO2.",,,,,,,,,,,,,,"Apps, Information Technology, Software, Transportation",3,"Eduardo Soares, Sergii Lytynskyi, Uliana Torkunova",1-10,1,Seed,2017-08-01,30000,EUR,35433,Angel,30000,EUR,35433,Angel,30000,EUR,35433,30000,EUR,35433,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,1,"62,039",62,,,6,,,,,,,,
Ancora,https://www.crunchbase.com/organization/ancora,"Electronics, Enterprise Software, Human Computer Interaction, Information Technology, iOS, Mobile, Mobile Apps, Virtual Workforce","Vigo, Galicia, Spain",Your mobile experience beyond the smartphone,"59,915",European Union (EU),,Active,2018-01-31,day,,,,,For Profit,https://www.ancoramobile.com/,https://twitter.com/getancora,,https://www.linkedin.com/company/getancora,hello@getancora.com,+34986813407,5,,"Ancora delivers your mobile experience beyond the smartphone. Smartphones are great tools at work, but they can be even better. Sometimes they can’t be used. Or they make us waste more time than they can save. Or simply their size is constraining. And they usually contain significant information that you can’t manage. Ancora transforms smartphones into more useful tools at work, featuring virtual user interfaces across devices, secure exchange of information and connection of remote peripherals managed from mobile apps. Ancora enables apps to build and manage interactive workflows beyond the smartphone, thus delivering smooth mobile workflows, tight device integration, and enhanced mobile experience, with full control over the information flow. Customers use Ancora to enable powerful workflows using smartphones. Some of them use Ancora for immediate information sharing between the mobile app and devices around. Others want to create a tight integration of user intent and working environment and enable apps to control and exchange real time information and UI with nearby screens and devices. That’s what we call interacting screens.",,,,,,,,,,,,,,"Administrative Services, Apps, Consumer Electronics, Design, Hardware, Information Technology, Mobile, Platforms, Science and Engineering, Software",1,Alexandre Bastos,1-10,1,,2021-01-13,250000,EUR,304050,Venture - Series Unknown,250000,EUR,304050,Venture - Series Unknown,250000,EUR,304050,250000,EUR,304050,"Xesgalicia, Vigo Activo, Unirisco, Francisco Pino",1,4,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,5,"62,171",35,,,,,,,,,,,
Finanzarel,https://www.crunchbase.com/organization/finanzarel,"Crowdfunding, Finance, Financial Services, FinTech, Marketplace, Small and Medium Businesses, Trading Platform","Barcelona, Catalonia, Spain",Finanzarel is an online marketplace where companies meet investors to solve working capital needs.,"60,069",European Union (EU),Less than $1M,Active,2013-05-01,day,,,,,For Profit,http://www.finanzarel.com,http://twitter.com/Finanzarel,http://www.facebook.com/finanzarel,http://www.linkedin.com/company/finanzarel,contacto@finanzarel.com,+34 931 76 35 12,2,,"Finanzarel is an online trading platform that allows companies to crowdfund invoices. It is primarily geared towards small and medium sized enterprises in need of working capital, offering the ability to trade credits to investors. Its service allows companies to auction off invoices to private investors, with Finanzarel generating revenue by taking 0.25% on each invoice monthly. Finanzarel was founded on 2013 and is headquartered in Barcelona, Spain.",,,,,,,,,,,,,,"Commerce and Shopping, Financial Services, Lending and Investments, Other",2,"Jorge Bustos, Paulino De Evan",11-50,1,Seed,2015-01-30,700000,EUR,790093,Seed,700000,EUR,790093,Seed,700000,EUR,790093,700000,EUR,790093,Sitka Capital,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"62,332",54,,,18,0,1,,Scientific and electric apparatus and instruments,,,,
Viewed,https://www.crunchbase.com/organization/viwom-video-marketing,"Advertising, Email, Marketing, Personalization, Social Media, Video","Madrid, Madrid, Spain",Personalized video at scale for  email marketing and retargeting,"60,159",European Union (EU),Less than $1M,Active,2013-10-17,day,,,,,For Profit,https://www.viewed.video,https://twitter.com/viewed_video,https://www.facebook.com/viewed.video/,https://www.linkedin.com/company/viewed/,info@viewed.video,+34 941 124 355,,,"Viewed instantly creates thousands of data-driven personalized videos to boost email marketing and retargeting results. We bring together video, email and personalization: a groundbreaking and powerful combination.",,,,,,,,,,,,,,"Advertising, Commerce and Shopping, Information Technology, Internet Services, Media and Entertainment, Messaging and Telecommunications, Sales and Marketing, Video",1,Ramón Anadón Plana,11-50,2,,2016-10-04,1250000,USD,1250000,Venture - Series Unknown,1250000,USD,1250000,Venture - Series Unknown,1989061,USD,1989061,1989061,USD,1989061,All Iron Ventures,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,2,"62,424",28,,,,,,,,,,,
La Más Mona,https://www.crunchbase.com/organization/la-ms-mona,"Collaborative Consumption, E-Commerce, Fashion","Madrid, Madrid, Spain","La Mas Mona is the Airbnb for fashion, an online marketplace that enables women to rent their designer dresses and accessories.","60,194",European Union (EU),,Active,2012-01-01,year,,,,,For Profit,http://www.lamasmona.com/login,http://twitter.com/lamasmonasocial,http://www.facebook.com/serlamasmona,http://www.linkedin.com/company/la-m-s-mona,info@lamasmona.com,,5,,"La Mas Mona is the world\'s first marketplace where women can rent their designer dresses and accessories and make money out their closet. At lamasmona.com women can find the latest designer dresses and accessories, as well as vintage dresses and accessories rented by their own users. 1. Choose your dress from an ample and varied collection of your favorite designers.  2. Book your dress for the dates you will need it.  3. Order online using their virtual assistants team and receive your dress the next day. They  will even send you a second size free of charge to ensure that the dress will fit! If you are not fully convinced with any of them they will ship another model with priority service. They are committed to make you look fabulous for your party!  4. Steal the show.  5. Return by courier using the packaging included.",,,,,,,,,,,,,,"Clothing and Apparel, Commerce and Shopping, Design, Other",3,"Angeles Ibarra Garcia, Antonio de Mollinedo, Polo Villaamil",11-50,9,Seed,2016-05-04,500000,EUR,574417,Seed,500000,EUR,574417,Seed,1799436,USD,1799436,1898511,USD,1898511,"Wayra, ENISA, Civeta Investment, Pinama Investment, Mapallmuvi",,5,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"62,461",50,,,18,,,,,,,,
Tuvalum,https://www.crunchbase.com/organization/tuvalum-2,"E-Commerce, eSports, Marketplace, Sports","Valencia, Comunidad Valenciana, Spain",Tuvalum Sports is a marketplace that specializes in buying and selling of bicycles.,"60,202",European Union (EU),$1M to $10M,Active,2014-01-01,year,,,,,For Profit,https://tuvalum.com,https://www.twitter.com/tuvalum,,https://www.linkedin.com/company/tuvalum/,hola@tuvalum.com,+34 963 44 84 14,1,,"Tuvalum Sports is a marketplace that specializes in buying and selling of bicycles. It offers a total protection system to both buyers and sellers, eliminating any risk related to payments, shipments and the quality of products sold.",,,,,,,,,,,,,,"Commerce and Shopping, Sports",2,"Alejandro Pons Ballester, Ismael Labrador",11-50,4,Seed,2018-11-21,257000,EUR,292690,Seed,257000,EUR,292690,Seed,257000,EUR,292690,257000,EUR,292690,"Demium Startups, Plug and Play, 4Founders Capital, Plug and Play Spain, Victor Lobo",1,5,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"62,470",54,,,25,0,1,,Vehicles,,,,
Green Momit,https://www.crunchbase.com/organization/green-momit,"Clean Energy, Enterprise Software, Internet of Things, Manufacturing","Madrid, Madrid, Spain","Green Momit is a Spain-based company that designs, manufactures, and sells smart and connected devices in the IoT.","60,276",European Union (EU),Less than $1M,Active,2012-01-29,day,,,,,For Profit,http://www.momit.com,https://twitter.com/momites,http://www.facebook.com/greenmomit,https://www.linkedin.com/company/9267266?trk=tyah&trkInfo=clickedVertical%3Acompany%2CentityType%3AentityHistoryName%2CclickedEntityId%3Acompany_9267266%2Cidx%3A0,info@momit.com,,,,"momit drives innovation in the Internet of Things (IoT) arena with focus in Energy Efficiency At momit, we design, manufacture and sale smart and connected devices With a strong focus on R&D and internationalization, momit delivers the smart solutions that customers need It was founded in January 2012 and is based in Madrid, Spain. momit has commercial offices in London, UK",,,,,,,,,,,,,,"Energy, Internet Services, Manufacturing, Software, Sustainability",3,"Eduardo Rodriguez, Miguel Díez, Miguel Sanchez",11-50,9,Early Stage Venture,2017-10-19,,,,Grant,1500000,EUR,1584973,Series A,3321500,EUR,3940433,4081500,EUR,4844156,"Wayra, Elemental Excelerator, Caixa Capital Risc, Lánzame Capital SL, Bonsai Venture Capital SCR",,9,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"62,547",23,4,,10,0,2,,Scientific and electric apparatus and instruments,,,,
Biometric Vox,https://www.crunchbase.com/organization/biometric-vox,"Biometrics, Information Technology, Product Research","Murcia, Murcia, Spain",Biometric Vox is development of applications for fast and secure identification by voice. ,"60,323",European Union (EU),$1M to $10M,Active,2015-01-01,year,,,,,For Profit,http://www.biometricvox.com,https://twitter.com/biometricvox,https://www.facebook.com/BiometricVox/,https://www.linkedin.com/company/biometricvox/,info@biometricvox.com,+34 868 12 47 37,,,Biometric Vox is development of applications for fast and secure identification by voice. ,,,,,,,,,,,,,,"Biotechnology, Data and Analytics, Design, Information Technology, Science and Engineering",1,Joaquín Cro,1-10,1,Seed,2018-02-21,1000000,EUR,1228065,Seed,1000000,EUR,1228065,Seed,1000000,EUR,1228065,1000000,EUR,1228065,"InnoCapital, Serban Biometrics, Murcia Emprende",1,3,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"62,595",17,,,,,,,,,,,
Xesol Innovation,https://www.crunchbase.com/organization/xesolinnovation,"Artificial Intelligence, Automotive, Autonomous Vehicles, Internet of Things, Machine Learning, Software","Vigo, Galicia, Spain",Xesol Innovation delivers solutions for autonomous vehicles.,"60,470",European Union (EU),Less than $1M,Active,2012-10-31,day,,,,,For Profit,http://www.xesolinnovation.com,https://twitter.com/xesolinnovation,https://www.facebook.com/xesolinnovation,https://www.linkedin.com/company/xesol-innovation,info@xesolinnovation.com,+34986954560,18,,"Xesol Innovation develops solutions for autonomous vehicles based on artificial intelligence, deep learning, machine learning, computer vision and sensory fusion, as well as technology for biometric verification and real-time maps management. All the algorithms used in their products are completely developed by their team composed of specialists and experienced professionals.",,,,,,,,,,,,,,"Artificial Intelligence, Data and Analytics, Internet Services, Science and Engineering, Software, Transportation",1,Jose Nogueira,11-50,4,Seed,2017-07-31,1800000,EUR,2127719,Seed,1800000,EUR,2127719,Seed,2208500,EUR,2582773,2258500,EUR,2638464,EASME - EU Executive Agency for SMEs,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,6,"62,746",39,,,15,0,2,,Scientific and electric apparatus and instruments,27159,USD,27159,
Aortyx,https://www.crunchbase.com/organization/aortyx,"Biotechnology, Life Science","Barcelona, Catalonia, Spain",The ultimate solution for aortic diseases,"60,504",European Union (EU),,Active,2017-01-01,year,,,,,For Profit,https://aortyx.com/,,,https://www.linkedin.com/company/aortyx/,,,1,,Aortyx is a pioneer company founded by researchers from the IQS School of Engineering and the Hospital Clínic de Barcelona that aims at providing a new generation of endovascular devices to treat vascular diseases. Our technology focuses on tissue regeneration by mimicking the aorta biomechanical environment. It provides a suitable milieu for cell migration and proliferation in a bioresorbable platform that minimizes differences with the natural dynamics of the aorta.,,,,,,,,,,,,,,"Biotechnology, Science and Engineering",,,1-10,1,Seed,2020-03-31,722000,USD,722000,Seed,722000,USD,722000,Seed,722000,USD,722000,722000,USD,722000,Capital Cell,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,1,"62,781",20,,,,,,,,,,,
Histocell SL,https://www.crunchbase.com/organization/histocell-sl,"Biotechnology, Health Care, Medical, Medical Device","Derio, Pais Vasco, Spain",Histocell SL is a biopharmaceutical company that develops cell therapy products and novel medical devices for regenerative medicine. ,"60,600",European Union (EU),$1M to $10M,Active,2004-01-01,year,,,,,For Profit,http://www.histocell.com/,,,https://www.linkedin.com/company/histocell/,info@histocell.com,,,,"Histocell SL is a biopharmaceutical company that develops cell therapy products and novel medical devices for regenerative medicine. Histocell works to improve people’s quality of life by creating new Cell Therapy medicaments. Histocell facilities (567 m2) include a 65 m2 GMP-certified  manufacturing facility for cell therapy medicinal products, and several laboratories for quality control and R&D activities. Histocell team meets the maximum quality standards through GMP and ISO 9001/2000 certifications. ",,,,,,,,,,,,,,"Biotechnology, Health Care, Science and Engineering",2,"Begoña Castro, Julio Font",11-50,4,,2017-02-01,50000,EUR,53845,Grant,4000000,EUR,4497469,Venture - Series Unknown,6500000,EUR,7190178,7694024,USD,7694024,"EASME - EU Executive Agency for SMEs, Seed Capital Bizkaia, Orza Investments, Gestion De Capital Riesgo Del Pais Vasco",,4,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"62,883",16,,,,21,6,Medical Or Veterinary Science; Hygiene,"Pharmaceutical, veterinary and sanitary products",7057,USD,7057,
Valeet,https://www.crunchbase.com/organization/valeet,"Apps, Mobile Apps, Parking","Madrid, Madrid, Spain",On-Demand Valet Parking & Car Services,"60,676",European Union (EU),$10M to $50M,Active,2016-04-01,month,,,,,For Profit,https://valeet.io,https://twitter.com/valeet_us,https://www.facebook.com/valeet.io/,https://www.linkedin.com/company/valeet/,,,2,,"Valeet is a valet parking service app, right on the curb of the terminal. Car owners can drive their car to the curb and Valeet will pick it up from there. With Valeet, drivers will no longer need to search for parking or wait for shuttles.",,,,,,,,,,,,,,"Apps, Mobile, Software, Transportation",2,"Andrea Retamal, Carlos Jimenez",11-50,4,Seed,2018-05-04,,,,Non-equity Assistance,615000,EUR,670042,Seed,615000,EUR,670042,2470042,USD,2470042,"Plug and Play, Andreas Mihalovits, Desafía, Plug and Play Spain, Albert Armengol",4,8,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,1,"62,962",11,2,,20,0,1,,Scientific and electric apparatus and instruments,,,,
Groupalia,https://www.crunchbase.com/organization/groupalia,"E-Commerce, Price Comparison, Retail","Barcelona, Catalonia, Spain","Groupalia, an e-commerce platform, offers discounted flash sales on leisure packages, services, food, and other products in Spain and Italy.","60,809",European Union (EU),$1M to $10M,Active,2009-05-01,day,,,,,For Profit,http://www.groupalia.com,http://twitter.com/groupaliaES,http://www.facebook.com/GroupaliaEspana,http://www.linkedin.com/company/945400,,(902) 023-230,29,,"Groupalia is an e-commerce platform that offers discounted flash sales on leisure packages, services, food, and other products in Spain and Italy. Leisure-related services offered by the platform include daily deals ranging from restaurants, spas, gyms, events, adventures, and more. Deals are sold through coupons which buyers receive by email enabling them to print and hand the coupons to the suppliers on the day of consumption. Groupalia provides consumers with the opportunity to buy attractive services at reduced prices and helps suppliers benefit by enabling them to ensure higher volumes, occupancy rates, and brand awareness. Groupalia was launched in May 2009 in Barcelona, Spain.",,,,,,,,,,,,,,Commerce and Shopping,1,Joaquin Engel,251-500,5,,2014-01-10,3500000,EUR,4784008,Venture - Series Unknown,3500000,EUR,4784008,Venture - Series Unknown,39400000,EUR,55734363,39400000,EUR,55734363,"Index Ventures, General Atlantic, Insight Partners, Caixa Capital Risc, Nauta Capital",1,9,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"63,099",44,,,25,,,,,,,,
eCustoms,https://www.crunchbase.com/organization/ecustoms-9316,"Logistics, SaaS, Software","Madrid, Madrid, Spain",We synchronize global trade,"60,903",European Union (EU),,Active,2018-01-01,year,,,,,For Profit,http://myecustoms.com/,https://twitter.com/myecustoms,https://www.facebook.com/myecustoms/,https://www.linkedin.com/company/myecustoms/,,,,,Transparent and frictionless cross-border operations providing global service with local resources.  We digitize the Customs Clearance process to simplify and speed up the flow of information between all stakeholders in international trade.  We make the process easy and transparent.  We simplify.  We synchronize global trade.,,,,,,,,,,,,,,"Software, Transportation",1,Cristina Martín Lorenzo,1-10,1,,2020-12-01,163000,EUR,196754,Equity Crowdfunding,163000,EUR,196754,Equity Crowdfunding,163000,EUR,196754,163000,EUR,196754,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"63,196",38,,,,,,,,,,,
The Stoke App,https://www.crunchbase.com/organization/the-stoke-app,"Tourism, Travel","Barcelona, Catalonia, Spain",Mobile App,"60,944",European Union (EU),,Active,2020-08-01,day,,,,,For Profit,https://www.thestokeapp.co/,https://twitter.com/stoketravel?lang=es,https://www.facebook.com/stoketravel,https://www.linkedin.com/company/stoke-travel/,daniel@stoketravel.com,,,,"Offer through our Travel Experiences Travel App Marketplace, targeted to Millennial's & Gen Z, quick and easy digital resources and communications, curated inspiration, rewards, instagram-able moments, social sharing opportunities and quick route to purchase.",,,,,,,,,,,,,,Travel and Tourism,,,1-10,1,Seed,2020-09-01,1000000,EUR,1192266,Seed,1000000,EUR,1192266,Seed,1000000,EUR,1192266,1000000,EUR,1192266,Leftfield Group,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"63,239",21,,,,0,3,,"Transport, packaging and storing",,,,
Clarive Software,https://www.crunchbase.com/organization/clarive-software,"Computer, Enterprise Software, Industrial Automation, Software","Madrid, Madrid, Spain",Clarive Software is a Delivery automation software developer,"61,027",European Union (EU),Less than $1M,Active,2010-04-23,day,,,,,For Profit,http://www.clarive.com/en/,https://www.twitter.com/clarive_,,https://www.linkedin.com/company/clarive-software,info@clarive.com,1(415) 799-7574,2,,"Clarive Software is a leader in the enterprise software market for DevOps and Application Lifecycle Management (ALM).  Clarive Software creates on-premises and hosted lifecycle management, release orchestration and DevOps automation tools that help small to large enterprises integrate and accelerate all aspects of the production of software: from demand planning, requirements and development phases to build, test and deployment automation. Clarive is the only unified software solution that can address all DevOps initiatives, such as continuous development, alignment, integration, deployment and continuous improvement.  Clarive integrates with all major version repositories and orchestrates a full range of architectures such as distributed, virtual, cloud, mobile and mainframe. Clarive is highly favored by several Fortune 100 global enterprises with critical and complex systems in the financial and telephony industry such as BNP Paribas and Telefónica due to it's elasticity for adapting to complex processes and high scalability.  Clarive is an international company with offices in Madrid and San Francisco.",,,,,,,,,,,,,,"Consumer Electronics, Hardware, Manufacturing, Science and Engineering, Software",1,Rodrigo Gonzalez,11-50,1,Early Stage Venture,2014-12-05,1000000,EUR,1232131,Series A,1000000,EUR,1232131,Series A,1000000,EUR,1232131,1000000,EUR,1232131,Inveready,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,3,"63,324",45,,,27,,,,,,,,
Adglow,https://www.crunchbase.com/organization/adglow,"Advertising, Digital Marketing, Local Advertising, Social Media Advertising, Social Network","Madrid, Madrid, Spain",Adglow collaborates with advertisers and agencies online to upscale social advertising campaigns. ,"61,030",European Union (EU),Less than $1M,Active,2008-01-01,year,,,,,For Profit,http://www.adglow.com/,https://www.twitter.com/adglow,https://www.facebook.com/thisisadglow,https://www.linkedin.com/company/thisisadglow,info@adglow.com,+34 912 240 111,,,"Adglow operates a mobile-first social advertisement management platform that helps advertisers build, manage, and optimize advertising campaigns across social media channels. Global brands use its platform to acquire, retain, and monetize mobile application users through social advertising.  Adglow designs a social media and advertising platform designed that collaborates with advertisers and agencies around the world to upscale their social advertising campaigns. It combines technology and services to reach audiences, drive campaigns, and create efficiencies, helping users focus on their customers as well as technology. Juan Dominguez founded Glow Digital Media in 2008, which became Adglow in March 2016. Its headquarters is Madrid in Spain, with branches in London in the United Kingdom, New York City in the United States, and Singapore. Adglow operates as a subsidiary of ADTZ as per the transaction announced on February 29, 2016.",,,,,,,,,,,,,,"Advertising, Internet Services, Sales and Marketing",1,Juan Dominguez,251-500,2,Early Stage Venture,2014-07-01,,,,Series A,,,,Series A,650000,GBP,1049019,650000,GBP,1049019,"White Star Capital, Project A Ventures, Daytona Ventures GmbH",1,3,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,7,"63,327",44,,,17,0,3,,Advertising; business,7057,USD,7057,
Bultaco Motors,https://www.crunchbase.com/organization/bultaco-motors,"Automotive, Lifestyle, Manufacturing","Madrid, Madrid, Spain","Bultaco is a manufacturer of motorcycles mainly powered by single-cylinder, air cooled, two stroke engines.","61,052",European Union (EU),,Active,2010-07-01,month,,,,,For Profit,http://www.bultaco.es/,https://twitter.com/Bultaco_int,https://www.facebook.com/bultacomotors,https://www.linkedin.com/company/bultaco-motors?trk=company_logo,customercare@bultaco.com,+34 902 10 25 90,1,,"Bultaco’s goal is to develop the new generation of electric mobility solutions for small vehicles outperforming the limitations of the current solutions. Bultaco designs and manufactures high-end electric motorcycles, differentiated by  design, quality and sensational experience. Bultaco leverages its own disruptive technology, based on efficient electric mobility, to produce unique vehicles along with the Bultaco lifestyle. Bultaco is a legend in the world of motorcycles, with numerous successes in competitions, and world renown lifestyle brand.",,,,,,,,,,,,,,"Community and Lifestyle, Manufacturing, Transportation",3,"Gerald Poellmann, Jorge Bonilla, Juan Vinós",11-50,6,Seed,2015-11-10,2200000,USD,2200000,Angel,2200000,USD,2200000,Angel,6956820,USD,6956820,6956820,USD,6956820,EASME - EU Executive Agency for SMEs,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"63,349",21,,,,1,4,,Vehicles,,,,
Globick | Piaotiandi,https://www.crunchbase.com/organization/piaotiandi,"Ticketing, Travel","Barcelona, Catalonia, Spain","Global B2B gateway platform of tickets, tours and activities.","61,061",European Union (EU),,Active,2017-11-24,day,,,,,For Profit,https://www.piaotiandi.cn,,,https://www.linkedin.com/company/piaotiandi,marc@piaotiandi.cn,34 93 432 35 99,,,"Globick | Piaotindi is a B2B gateway platform which provides seamless access to a large portfolio of entertainment out of China.Our real time portfolio contains more than 200.000 tickets, tours & activities from more than 130 countries, and it is constantly growing mainly pulled by our clients new demands.Tourist attractions (museums, cultural venues, theatres, theme parks...), sport events (football, basketball, tennis, motor…), and shows (concerts, circus, arts performance...) are our main product categories. We do only source products from official providers and aggregators, since we care a lot about ""safe purchase"" which means to deliver unique experiences to the traveller.",,,,,,,,,,,,,,"Events, Media and Entertainment, Travel and Tourism",3,"Jaume Balcells, Marc Dot, Xavier Boixeda",1-10,2,Seed,2020-07-10,1000000,EUR,1130059,Seed,1000000,EUR,1130059,Seed,1175000,EUR,1324003,1175000,EUR,1324003,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"63,358",29,,,,,,,,,,,
Ekuore,https://www.crunchbase.com/organization/kukupia,"Health Care, Medical Device, Mobile","Valencia, Comunidad Valenciana, Spain","Ekuore is a technology company that designs, develops, and markets medical devices that connect health to new mobile technologies.","61,091",European Union (EU),$1M to $10M,Active,2012-12-12,day,,,,,For Profit,https://www.ekuore.com,https://twitter.com/ekuore_,http://www.facebook.com/pages/Kukupia/475245579211093,https://www.linkedin.com/company/ekuore/,,+34961156738,1,,"Ekuore is a technology company that designs, develops, and markets medical devices that connect health to new mobile technologies. The company is driven by an aim to continue developing mHealth devices that revolutionize the sanitary teleassistance field, which allows patients to be controlled and monitored in a quick and easy way and at a low cost.  Ekuore was founded in 2012 and is headquartered in Valencia, Spain.",,,,,,,,,,,,,,"Health Care, Mobile",2,"Bernardo Trillo, Guillermo Lopez Marín",11-50,4,,2020-03-31,560000,EUR,617488,Venture - Series Unknown,560000,EUR,617488,Venture - Series Unknown,760000,EUR,872197,1010000,EUR,1195456,"EASME - EU Executive Agency for SMEs, Capital Cell, Lanzadera Accelerator",2,3,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"63,389",44,12,196,,,,,,,,,
