Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Contact Email,Phone Number,Number of Articles,Hub Tags,Full Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price Currency (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Number of Events,CB Rank (Organization),BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),School Method
AVAtronics,https://www.crunchbase.com/organization/avatronics,Audio,"Lausanne, Vaud, Switzerland",AVAtronics is developing noise-canceling technology.,"63,914",,Less than $1M,Active,2016-01-01,year,,,,,For Profit,https://www.avatronics.com/,https://twitter.com/avatronics_sarl,,https://www.linkedin.com/company/avatronics/,Info@AVAtronics.com,,1,,AVAtronics is developing noise-canceling technology.,,,,,,,,,,,,,,"Media and Entertainment, Music and Audio",2,"Fardad Zabetian, Jeyran Hezaveh",1-10,4,Seed,2020-04-15,1600000,CHF,1657687,Seed,1600000,CHF,1657687,Seed,1640000,CHF,1698605,1750000,CHF,1809103,"Investiere, Venture Kick, GoBeyond, Accelerace, Foundation for Technological Innovation (FIT)",2,7,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"66,336",11,,,,1,0,Electric Communication Technique,,,,,
ibani.com,https://www.crunchbase.com/organization/ibani-com,"Finance, Financial Services, FinTech, Payments, Peer to Peer","Geneva, Geneve, Switzerland",ibani.com helps you exchange money & send it abroad at the best rates of the market and without hidden fees.,"63,967",,Less than $1M,Active,2017-01-01,year,,,,,For Profit,https://www.ibani.com/,https://twitter.com/ibani_change,https://www.facebook.com/ibani.exchange,https://www.linkedin.com/company/ibani/,hello@ibani.com,+41223424692,5,,"ibani.com is a smart robot that gives you dedicated IBAN numbers for each person or company around the world you wish to send money to, performs the cheapest currency exchange on the market without hidden fees and delivers the money anywhere the same day.",,,,,,,,,,,,,,"Financial Services, Other, Payments",1,Arnaud Salomon,1-10,1,Seed,2018-12-01,750000,CHF,751235,Pre-Seed,750000,CHF,751235,Pre-Seed,750000,CHF,751235,750000,CHF,751235,HUB612,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"66,393",40,,,,,,,,,,,
CashSentinel,https://www.crunchbase.com/organization/cashsentinel,"Automotive, Direct Sales, E-Commerce, E-Commerce Platforms, FinTech, Payments","Lausanne, Vaud, Switzerland",CashSentinel is an e-commerce payment provider active in Europe.,"64,105",,Less than $1M,Active,2012-12-01,day,,,,,For Profit,http://www.cashsentinel.com,http://twitter.com/CashSentinel,http://www.facebook.com/CashSentinel,https://www.linkedin.com/company/2801303/,info@cashsentinel.com,+41 24 552 00 60,7,,"CashSentinel is a smart-contract payment service provider, working in a B2B2C distribution model.  CashSentinel facilitates hundreds of transactions worth millions of Euros every month, for various clients and partners of the e-commerce, banking, payment and insurance industries. CashSentinel's main clients and partners are Société Générale (France), Ewigo (France), Band of Boats (France), CGI Finance (France), Allianz (France), AutoScout24 (Switzerland) and SIX Payment Services (Switzerland and EU).",,,,,,,,,,,,,,"Commerce and Shopping, Financial Services, Internet Services, Payments, Sales and Marketing, Transportation",1,Sylvain Bertolus,11-50,6,Seed,2015-06-09,,,,Seed,,,,Seed,566800,CHF,617173,596800,CHF,648942,"Venture Kick, GoBeyond, Business Angels Switzerland (BAS)",1,3,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,2,"66,535",8,1,79,13,,,,,,,,
Bacula Systems,https://www.crunchbase.com/organization/bacula-systems,"Computer, Network Security, Software","Yverdon-les-bains, Vaud, Switzerland",Bacula Systems is a provider of enterprise backup and restore software.,"64,145",,$1M to $10M,Active,2008-01-01,day,,,,,For Profit,http://www.baculasystems.com/,https://www.twitter.com/baculasystems,http://www.facebook.com/baculasystems,http://www.linkedin.com/company/bacula-systems,info@baculasystems.com,+41 21 641 60 80,12,,"Bacula Systems is the leader for enterprise backup and restore software, combining Bacula's enterprise-class software with first-class service and support. Bacula increases reliability and can cut IT backup costs significantly.   Bacula Enterprise is designed to work with a wide variety of systems in an effective modular way.  It is especially adaptable to future technology and already supports all large data bases and container platforms.  We paired this with a modern take on licensing- never charging for capacity or number of CPUs and licensing based on the number of machines protected.",,,,,,,,,,,,,,"Consumer Electronics, Hardware, Information Technology, Privacy and Security, Software",2,"Kern Sibbald, Rob Morrison",51-100,1,,2011-06-09,5000000,USD,5000000,Venture - Series Unknown,5000000,USD,5000000,Venture - Series Unknown,5000000,USD,5000000,5000000,USD,5000000,KM Capital Partners,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"66,587",37,,,17,1,1,Computing; Calculating,Scientific and technological services,1537550,USD,1537550,
WeCan.Fund,https://www.crunchbase.com/organization/wecan-fund,"Blockchain, Contact Management, Crowdfunding, Developer APIs, Financial Services, FinTech, Information Technology","Geneva, Geneve, Switzerland",WeCan.Fund is a swiss Fintech startup that provides API-Rest based financial services platform to make the Swiss economy stronger.,"64,313",,Less than $1M,Active,2015-01-01,year,,,,,For Profit,https://wecan.fund,https://www.twitter.com/we_can_fund,https://www.facebook.com/301336206742799,https://www.linkedin.com/company/5396649,contact@wecan.fund,+41227301008,,,"WeCan.Fund has aim is to provide as many as possible an ergonomic, secure and transparent API in order to reorganize the financing mode of projects through a new source of sound and reliable financing.",,,,,,,,,,,,,,"Financial Services, Information Technology, Other, Software",1,Vincent Pignon,1-10,1,,2019-01-15,2000000,CHF,2025700,Corporate Round,2000000,CHF,2025700,Corporate Round,2000000,CHF,2025700,2000000,CHF,2025700,"Request, Hyposwiss Private Bank, Capelli",,3,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"66,764",25,,,,,,,,,,,
SmartWall (SwissPay),https://www.crunchbase.com/organization/swisspay-ch,"Advertising, Big Data, CRM, Digital Media, Journalism, Machine Learning, Mobile Payments, Payments, Personalization, Publishing","Lausanne, Vaud, Switzerland","SmartWall is a monetization platform for media and advertisers that drives engagement, loyalty, interactions and more revenue.","64,324",,$1M to $10M,Active,2015-08-04,day,2020-04-08,day,,,For Profit,http://smartwall.ai,https://twitter.com/smartwall_ai,https://www.facebook.com/swisspay.ch,https://www.linkedin.com/company/go-smartwall,hello@smartwall.ai,+41 21 311 76 70,4,,"SmartWall is a monetization platform for media and advertisers that drives engagement, loyalty, interactions and more revenue. SmartWall personalizes reader experience through differentiated customer journeys. It optimizes settings in real-time based on user engagement, traffic sources, type of content and many other data points. It provides publishers and media with a powerful marketing tool to understand and segment their audience to find each user's tipping point towards conversion. SmartWall allows publishers to sell digital content without any friction, on their website or their mobile applications. The SmartWall technology relies on Machine Learning algorithms, behavioral analysis and reading context to instantly select the best suited advertising, the proper price for news articles or the best subscription offer. SmartWall allows advertisers to boost engagement and interactions from users through an utmost advertising space.",,,,,,,,,,,,,,"Advertising, Artificial Intelligence, Commerce and Shopping, Content and Publishing, Data and Analytics, Financial Services, Information Technology, Media and Entertainment, Mobile, Payments, Sales and Marketing, Software",1,Marc Lamarche,1-10,2,M&A,2016-12-13,500000,USD,500000,Seed,500000,USD,500000,Seed,600000,USD,600000,600000,USD,600000,"Virtual Network SA, Polytech Ventures, Edipresse",,3,,Was Acquired,SmartWall (SwissPay) acquired by ASMIQ,https://www.crunchbase.com/acquisition/asmiq-acquires-swisspay-ch--c76742ad,ASMIQ,https://www.crunchbase.com/organization/asmiq,2020-04-08,day,,,,Acquisition,,Private,,,,,,,,,,,,,,5,"66,763",51,,,8,0,2,,Advertising; business,,,,
KB Medical,https://www.crunchbase.com/organization/kb-medical,"Health Care, Medical Device, Robotics","Lausanne, Vaud, Switzerland","KB Medical is a Swiss company focusing on design, development, and commercialization of the AQrate robotic system.","64,384",,$1M to $10M,Active,2012-01-01,year,2017-08-02,day,,,For Profit,http://kbmedical.com/,,,https://www.linkedin.com/company/kb-medical-sa,info@kbmedical.com,+41215520810,,,"KB Medical is a Swiss company focusing on design, development, and commercialization of the AQrate robotic system for assisting surgeons during the spinal surgery. Its AQrate robotic system’s technology and intellectual property empowers spinal surgeons with precise, cost-effective, robotic-assisted spinal fusion in a less hazardous work environment. KB Medical improves patients’ outcome and quality of life after a spinal fusion surgery as well as to reduce the received radiation by the OR team during the surgery. It is certified for the design and manufacture of assisted robotic system for spinal surgery accordingly to ISO 13485. KB Medical is based in Ecublens, Switzerland.",,,,,,,,,,,,,,"Hardware, Health Care, Science and Engineering, Software",2,"Malgosia Iwankowska, Szymon Kostrzewski",1-10,4,M&A,2016-10-25,2500000,CHF,2514109,Series B,2500000,CHF,2514109,Series B,6500000,CHF,6809669,6710000,CHF,7028934,"Venture Kick, Foundation for Technological Innovation (FIT), Kinled Holding",3,3,,Was Acquired,KB Medical acquired by Globus Medical,https://www.crunchbase.com/acquisition/globus-medical-acquires-kb-medical--8903160f,Globus Medical,https://www.crunchbase.com/organization/globus-medical,2017-08-02,day,,,,Acquisition,,Private,,,,,,,,,,,,,,,"66,836",8,,,,18,0,Medical Or Veterinary Science; Hygiene,,,,,
amazee.io,https://www.crunchbase.com/organization/amazee-io,"Cloud Computing, Information Technology, Internet, Open Source, PaaS, Software, Web Hosting","Zürich, Zurich, Switzerland","amazee.io offers high-performance, flexible hosting solutions built for speed, security, and scalability.","64,676",,,Active,2016-05-01,day,,,,,For Profit,https://www.amazee.io/,http://twitter.com/amazeeio,https://www.facebook.com/amazee.io,https://www.linkedin.com/company/10625077,outreach@amazee.io,,69,,"amazee.io is a global Managed Service Provider delivering secure, enterprise-grade container hosting, leveraging the open source build and deploy platform Lagoon – purposely built for Kubernetes-based modern cloud environments. We empower large scale organizations and governments with better deployment processes, the freedom of local development, a flexible container-based hosting platform that can be located anywhere in the world, and 24/7 white-glove support and services.",,,,,,,,,,,,,,"Information Technology, Internet Services, Software",3,"Dania Gerhardt, Gregory Gerhardt, Michael Schmid",11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,1,"67,126",100,,,66,,,,,,,,
Novaton,https://www.crunchbase.com/organization/novaton,"Information Technology, Manufacturing, Telecommunications","Zürich, Zurich, Switzerland",Novaton develops and sells clean tech systems for the aquaculture industry.,"64,866",,,Active,2010-01-01,year,,,,,For Profit,http://novaton.com/,,,,info@novaton.com,+41 43 344 51 85,,,Novaton develops and sells clean tech systems for the aquaculture industry.,,,,,,,,,,,,,,"Hardware, Information Technology, Manufacturing",,,11-50,3,,2020-04-02,29524,GBP,36584,Equity Crowdfunding,29524,GBP,36584,Equity Crowdfunding,1166283,USD,1166283,1166283,USD,1166283,Crowdcube,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"67,323",22,,,,,,,,,,,
GreenTEG,https://www.crunchbase.com/organization/greenteg,"Energy, Sensor","Zürich, Zurich, Switzerland",GreenTEG develops and markets thermal sensor and energy harvesting solutions for thermal measurements and increased energy efficiency.,"64,935",,$1M to $10M,Active,2009-01-01,year,,,,,For Profit,http://www.greenteg.com/,https://twitter.com/greenTEGAG,https://www.facebook.com/greenTEG,https://www.linkedin.com/company/greenteg-ag,info@greenTEG.com,+41 44 632 04 20,1,,"GreenTEG develops and markets thermal sensor and energy harvesting solutions. The company’s product portfolio includes laser detectors, heat flux sensors, and customized sensor solutions for OEMs. It aims its products at building, industry, medtech, and scientific sectors. GreenTEG’s thermal sensors offer ultra-high resolution of thermal parameters. These sensors are applied in diverse fields such as in the assessment of insulation quality, material testing, process monitoring, fouling detection, mass flow measurement, and thermal error compensation.  GreenTEG was founded by Wulf Glatz, Etienne Schwyter, Lukas Durrer, and Peter Stein in 2009 and is headquartered in Switzerland.",,,,,,,,,,,,,,"Energy, Hardware",3,"Etienne Schwyter, Lukas Durrer, Wulf Glatz",11-50,3,,2018-12-01,71429,EUR,80864,Grant,,,,,,,,107749,USD,107749,"Venture Kick, EASME - EU Executive Agency for SMEs",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,1,"67,394",44,,,,7,0,Testing,,111960,USD,111960,
Delenex Therapeutics,https://www.crunchbase.com/organization/delenex-therapeutics,"Biotechnology, Health Care, Medical Device, Therapeutics","Zürich, Zurich, Switzerland",Delenex Therapeutics is engaged in developing therapeutic antibody fragments for diseases with high unmet needs.,"65,023",,,Active,2009-01-01,year,2016-07-12,day,,,For Profit,http://www.delenex.com,,,https://www.linkedin.com/company/569340/,,41 44 730 51 80,13,,"Delenex Therapeutics AG is a Swiss biotech company developing therapeutic antibody fragments targeting serious medical diseases with high unmet need. The company's fragments are being designed for local/topical application by using the benefits of an antibody therapy with only limited systemic exposure. Its clinically validated technology delivers antibodies exhibiting the highest affinity, solubility and stability all combined with a very low risk of immunogenicity.",,,,,,,,,,,,,,"Biotechnology, Health Care, Science and Engineering",,,1-10,4,M&A,2016-01-29,,,,Venture - Series Unknown,,,,Venture - Series Unknown,41300000,USD,41300000,41300000,USD,41300000,"SV Health Investors, Novo Holdings, HBM Healthcare Investments AG, VI Partners, Novo Ventures",5,6,,Was Acquired,Delenex Therapeutics acquired by Kuur Therapeutics,https://www.crunchbase.com/acquisition/cell-medica-acquires-delenex-therapeutics--10faee27,Kuur Therapeutics,https://www.crunchbase.com/organization/cell-medica,2016-07-12,day,,,,Acquisition,,Private,,,,,,,,,,,,,,,"67,486",3,,,20,8,0,Organic Chemistry,,,,,
kinastic AG,https://www.crunchbase.com/organization/kinastic,"Artificial Intelligence, Fitness, Health Care, Wellness","Winterthur, Zurich, Switzerland",kinastic is a young Swiss company with an advanced fitness and lifestyle platform for middle to large enterprises.,"65,069",,Less than $1M,Active,2016-01-01,year,,,,,For Profit,http://www.kinastic.com,,,https://www.linkedin.com/company/kinastic-ag/,hello@kinastic.com,,,,"kinastic is a multi-industry platform that allows companies to connect with their community to empower their employees and/or clients to become fitter and healthier. The platform consists of two products. While kinastic Club is perfect for creating and sharing personalised workout programs, kinastic Coach is a fully virtual and automated personal trainer that is using AI to create individual training programs for everyone.",,,,,,,,,,,,,,"Artificial Intelligence, Data and Analytics, Health Care, Science and Engineering, Software, Sports",3,"Alex von Siebenthal, José Miguel Rota, Michael Kubli",1-10,3,Seed,2019-11-01,275000,USD,275000,Seed,275000,USD,275000,Seed,653404,USD,653404,663803,USD,663803,Venture Kick,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"67,536",12,,,,0,1,,Scientific and electric apparatus and instruments,,,,
Drone Harmony,https://www.crunchbase.com/organization/drone-harmony,"Drones, Mobile Apps","Luzern, Luzern, Switzerland",Drone Harmony provides drone pilots with a mobile application for creating automated and brilliant drone flights.,"65,250",,Less than $1M,Active,2016-08-01,month,,,,,For Profit,http://droneharmony.com/,https://twitter.com/droneharmony,https://www.facebook.com/pg/droneharmony/,https://www.linkedin.com/company/droneharmony/,contact@droneharmony.com,,1,,"Drone Harmony was founded in 2016 by a team of problem solvers with a passion for drones, software and automation. From their very early days, they have set out to tackle the mathematical and engineering challenges of enabling cost-effective deployment of drone technology in industries, where existing technologies were unable to deliver. Drone Harmony reinvents the way people fly drones commercially. Its 3D flight planning software turns anyone with a drone into an inspection professional. Sophisticated algorithms reduce complex industrial inspection tasks to automated and scalable workflows.",,,,,,,,,,,,,,"Apps, Consumer Electronics, Consumer Goods, Hardware, Mobile, Software",3,"David Adjiashvili, Gil Adjiashvili, Martin Fuchsberger",1-10,1,,2019-01-01,71429,EUR,81868,Grant,,,,,,,,71429,EUR,81868,EASME - EU Executive Agency for SMEs,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,1,"67,724",44,,,,,,,,,,,
Poinz,https://www.crunchbase.com/organization/poinz,"Information Technology, Marketing, Software","Zürich, Zurich, Switzerland",Poinz connects local businesses with your clientele - via smartphone.,"65,273",,Less than $1M,Active,2012-01-01,year,,,,,For Profit,http://poinz.ch,https://twitter.com/poinzapp,https://www.facebook.com/poinzapp,https://www.linkedin.com/company/poinz-gmbh,info@poinz.ch,41 44 515 85 60,,,"Poinz stands for a simple, interactive and modern dialogue - between business and loyal customers - where the origin is a very simple and proven principle: the physical stamp card.",,,,,,,,,,,,,,"Information Technology, Sales and Marketing, Software",2,"nicolas egger, Robert Blum",11-50,1,Seed,2019-05-13,1000000,USD,1000000,Seed,1000000,USD,1000000,Seed,1000000,USD,1000000,1000000,USD,1000000,"Swiss Founders Fund, FortyOne Group",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"67,747",57,2,"7,303",15,,,,,351440,USD,351440,
nViso,https://www.crunchbase.com/organization/nviso,"Artificial Intelligence, Information Technology, Software","Lausanne, Vaud, Switzerland",nViso is a Switzerland-based company that develops software solutions to detect human emotions based on the facial and eye expressions.,"65,371",,$1M to $10M,Active,2005-01-01,year,,,,,For Profit,http://nviso.ch/,http://twitter.com/nviso,http://www.facebook.com/nViso,http://www.linkedin.com/company/nviso,,41 21 693 85 11,1,,"nViso develops software solutions for detecting human emotions based on an analysis of facial expressions and eye movements. It develops technologies for interpreting emotions for the marketing industry. The company was incorporated in 2005 and is based in Lausanne, Switzerland. It provides the most scalable, robust, and accurate artificial intelligence solutions to measure instantaneous emotional reactions of consumers in online and retail environments. They provide real-time and highly actionable information for Market Research, Brands, Creative Agencies and R&D Product Development.",,,,,,,,,,,,,,"Artificial Intelligence, Data and Analytics, Information Technology, Science and Engineering, Software",1,Timothy Llewellynn,11-50,3,,2012-09-28,700000,CHF,745401,Grant,,,,,,,,760000,CHF,799168,"Venture Kick, Foundation for Technological Innovation (FIT), Swiss Federal Commission for Innovation and Technology",3,3,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"67,850",6,2,18,,1,0,Computing; Calculating,,,,,
Trendrating,https://www.crunchbase.com/organization/trendrating,"Analytics, Financial Services, FinTech","Lugano, Ticino, Switzerland",Trendrating is a global leader in the field of advanced analytics and trend capture technology.,"65,377",,$1M to $10M,Active,2013-01-01,year,,,,,For Profit,http://trendrating.com,https://twitter.com/trendrating?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,,,info@trendrating.net,+41 91 9106590,2,,"Trendrating is a global leader in the field of advanced analytics and trend capture technology in the asset management and wealth management industries. Serving thousands of portfolio managers worldwide and strategic partners such as Bloomberg, Euronext and FactSet, our proprietary advanced analytics and unique trend-capture and rating methodologies are used as part of their investment decision-making process in the asset management, wealth management, private banking, advisory and hedge funds fields to maximize returns and to control risks. Backed by over 25 years of industry experience in developing and constructing sophisticated first class models and software for asset and wealth managers, our founders believe that superior investment performance on a consistent basis comes from the ability to be in synchrony with and take advantage of major price trends in financial markets. The ability to capture a large part, i.e., alpha, of the bull trends and avoiding most of the bear trends in stocks, sectors, ETFs and indexes over different market cycles is the essence of successful investing. In 2019, Trendrating was named as one of the Top 10 Portfolio Analytics Solution Providers by Capital Markets CIO Outlook.",,,,,,,,,,,,,,"Data and Analytics, Financial Services",2,"Rocco Pellegrinelli, Sandro Bottarelli",11-50,1,Seed,2014-07-01,1000000,USD,1000000,Seed,1000000,USD,1000000,Seed,1000000,USD,1000000,1000000,USD,1000000,Angelic Ventures,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,1,"67,856",10,,,16,0,4,,Insurance; financial affairs,,,,
Impresso Labs,https://www.crunchbase.com/organization/impresso-labs,"Apps, Blockchain, Career Planning, Human Resources, Identity Management, Recruiting, Security, Social Media, Social Network, Social Recruiting","Lausanne, Vaud, Switzerland",An Online Notary - A Digital Identity where you own & control your privacy and confidentiality of your personal & professional information.,"65,556",,,Active,2019-10-01,day,,,,,For Profit,https://www.impressoapp.com,https://twitter.com/ImpressoLabs,https://www.facebook.com/theimpressoapp/,https://www.linkedin.com/company/impresso/,smartcv@impressolabs.io,+41 22 575-3399,,,"IMPRESSO a Premium Hub for Real Professionals and Businesses. IMPRESSO is your trusted digital identity and verified professional data provider. Where you truly own and control the rights of your privacy and confidentiality of your personal and professional data for sharing, unsharing, deletion and even making money. IMPRESSO profiles benefit from having a professional digital identity they can utilize to prove who they really are and the validity of their professional history without having to repeatedly give away their information. The IMPRESSO team is currently serving over 120 countries and continuously improving one of the most sophisticated online professional data authentication platforms to better serve our users and businesses. Our target market today is the careers and advertising industry.  IMPRESSO Labs is headquartered in Switzerland.",,,,,,,,,,,,,,"Administrative Services, Apps, Information Technology, Internet Services, Media and Entertainment, Other, Privacy and Security, Professional Services, Software",1,Ben Beh,1-10,2,Seed,2020-02-28,87500,CHF,90679,Pre-Seed,87500,CHF,90679,Pre-Seed,112500,CHF,116117,112500,CHF,116117,Sam Lim,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"68,039",21,,,,,,,,,,,
Raidix,https://www.crunchbase.com/organization/raidix,"Software, Web Design, Web Development","Stansstad, Nidwalden, Switzerland",RAIDIX is a high performance SAN and NAS storage system software development company.,"65,780",,Less than $1M,Active,2009-01-01,day,,,,,For Profit,http://www.raidix.com/,https://www.twitter.com/raidixsoftware,https://www.facebook.com/storagesoftware,,request@raidix.com,+41416100921,1,,"RAIDIX is a high performance SAN and NAS storage system software development company. Our global network of partners includes storage vendors, system integrators, and IT solution providers. We tailor our software to fit industry-specific data storage needs in three diverse sectors: Media and Entertainment, Healthcare, and High-Performance Computing (HPC). Our patented RAID calculation algorithms provide users with best in class storage software. We support InfiniBand, iSCSI, and Fibre Channel interfaces, transforming standard x64 server hardware into an optimized cost-efficient storage solution. Founded in 2009, RAIDIX brings years of previous data storage experience to our clients. Together with a deep understanding of industry-specific processes, our vast technical expertise provides specific solutions through each of our software product families. RAIDIX software is the critical component in the data storage partner chain. Combined with our dynamic collaborative process, our innovative products create proficient and profitable answers to today’s most complex storage problems.",,,,,,,,,,,,,,"Design, Software",1,Andrey Fedorov,51-100,1,Early Stage Venture,2016-02-26,1500000,USD,1500000,Series A,1500000,USD,1500000,Series A,1500000,USD,1500000,1500000,USD,1500000,CommIT Capital,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"68,274",12,,,,0,1,,Scientific and electric apparatus and instruments,,,,
Aeon Scientific,https://www.crunchbase.com/organization/aeon-scientific,"Health Care, Medical Device, Robotics","Zürich, Zurich, Switzerland",Aeon Scientific is a medical device company founded in 2010.,"65,826",,$1M to $10M,Active,2010-01-01,year,,,,,For Profit,http://www.aeon-scientific.com/,,,https://www.linkedin.com/company/aeon-scientific-ag,info@aeon-scientific.com,410447388908,1,,"Aeon Scientific is a medical device company based in Schlieren near Zurich. Together with physicians we develop next generation medical equipment based on our patented technology for electromagnetic steering.  Our mission is to provide tools to physicians that support them in making medical procedures more effective, safer and less invasive, thereby reducing costs of healthcare - all based on our platform technology for electromagnetic steering.  In the future, we aim to provide platform products along with entire toolkits consisting of different instruments for specific medical applications. We envision that other medical device manufacturers will participate in the innovation. It is our objective to establish such partnerships to provide the most advanced integrated tools for unparalleled support of physicians. Aeon Scientific is passionate about engineering true quantum leaps in healthcare.",,,,,,,,,,,,,,"Hardware, Health Care, Science and Engineering, Software",,,11-50,5,Early Stage Venture,2013-06-11,4300000,CHF,4632532,Series B,4300000,CHF,4632532,Series B,4400000,CHF,4751757,4430000,CHF,4781890,"Venture Kick, Zürcher Kantonal Bank",2,2,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"68,322",7,,,,0,6,,Medical apparatus and instruments,,,,
DeepCode,https://www.crunchbase.com/organization/deepcode,"Developer Tools, Enterprise, Software, Software Engineering","Zürich, Zurich, Switzerland",DeepCode is a developer of a semantic code analysis software that is used to facilitate coding and decoding.,"65,961",,Less than $1M,Active,2016-07-01,month,2020-09-23,day,,,For Profit,https://www.deepcode.ai/,https://twitter.com/deepcodeai/,https://www.facebook.com/pages/category/Software-Company/DeepCode-1645948518870312/,https://www.linkedin.com/company/18328356/,boris@deepcode.ai,,9,,"DeepCode is a developer of a semantic code analysis software that is used to facilitate coding and decoding. Its software automates programming interface to determine the intent of the code, identifies critical bugs, and vulnerabilities and finds serious coding issues that enable developers to benefit and increase overall software quality without requiring a user annotation or specification of any kind.",,,,,,,,,,,,,,"Other, Science and Engineering, Software",3,"Boris Paskalev, Martin Vechev, Veselin Raychev",11-50,3,M&A,2019-08-06,4000000,USD,4000000,Seed,4000000,USD,4000000,Seed,5098441,USD,5098441,5180309,USD,5180309,"Earlybird Venture Capital, btov Partners, EASME - EU Executive Agency for SMEs, 3VC, ECONA AG",2,5,,Was Acquired,DeepCode acquired by Snyk,https://www.crunchbase.com/acquisition/snyk-acquires-deepcode--f89173d1,Snyk,https://www.crunchbase.com/organization/snyk,2020-09-23,day,,,,Acquisition,,Private,,,,,,,,,,,,,,,"68,466",14,,,18,0,4,,Advertising; business,,,,
NGN,https://www.crunchbase.com/organization/ngn,"Blockchain, Cryptocurrency, Trading Platform","Baar, Zug, Switzerland",NGN builds the next generation network on the blockchain. A true cryptocurrency with the focus on scalability and privacy. ,"65,975",,,Closed,2018-01-01,month,,,,none,For Profit,http://ngn.com,https://twitter.com/projectngn,https://facebook.com/ngncom,https://linkedin.com/company/ngncom,hello@ngn.com,,6,,NGN builds the next generation network for trading commodities on the Hyperledger Fabric blockchain. ,,,,,,,,,,,,,,"Financial Services, Lending and Investments, Other, Payments, Software",1,Thomas B,1-10,1,Seed,2018-01-01,50000,USD,50000,Seed,50000,USD,50000,Seed,50000,USD,50000,50000,USD,50000,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"68,480",3,,,,,,,,,,,
G-ray Switzerland,https://www.crunchbase.com/organization/g-ray-switzerland,"Information Technology, Medical Device","Hauterive, Fribourg, Switzerland",G-RAY is a Swiss company focused on the development and commercialisation of particle detectors and related services for medical imaging.,"66,099",,,Active,2014-01-01,year,,,,,For Profit,http://www.g-ray.ch,,,https://www.linkedin.com/company/g-raymedical,info@g-ray.ch,,,,"G-ray Switzerland SA is a development stage company, based in the State of Neuchâtel, Switzerland, created in November 2014, with validated core competences in monolithic CMOS integrated pixel array detector technology, applicable to a wide range of fields including Medical Imaging, Microelectromechanical Systems, High Energy Physics, Aerospace, and Security.",,,,,,,,,,,,,,"Health Care, Information Technology",,,1-10,1,Early Stage Venture,2020-08-31,2600000,CHF,2875921,Series A,2600000,CHF,2875921,Series A,2600000,CHF,2875921,2600000,CHF,2875921,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"68,606",13,,,,8,5,Basic Electric Elements,Scientific and technological services,,,,
