Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Contact Email,Phone Number,Number of Articles,Hub Tags,Full Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price Currency (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Number of Events,CB Rank (Organization),BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),School Method
QUASA,https://www.crunchbase.com/organization/quasa,"Artificial Intelligence, Blockchain, Freelance, Information Technology, Internet, Logistics, Shipping, Software","Frankfurt, Hessen, Germany",The First Open Blockchain Platform With Artificial Intelligence For Connecting People,"34,984",European Union (EU),Less than $1M,Active,2019-01-01,year,,,,,For Profit,https://www.quasa.io,https://twitter.com/quasaconnect,https://www.facebook.com/quasagroup,https://www.linkedin.com/company/quasa/,quasagroup@gmail.com,+79037975980,14,,"QUASA is the decentralized platform with artificial intelligence for connecting individuals looking for household services with top-quality, pre-screened independent service professionals.",,,,,,,,,,,,,,"Artificial Intelligence, Data and Analytics, Information Technology, Internet Services, Other, Professional Services, Science and Engineering, Software, Transportation",1,Slava Vasipenok,11-50,2,,2018-06-15,895920,USD,895920,Initial Coin Offering,895920,USD,895920,Initial Coin Offering,1256868,USD,1256868,1256868,USD,1256868,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"36,289",16,,,,,,,,,,,
flaschenpost,https://www.crunchbase.com/organization/flaschenpost,"E-Commerce, Food and Beverage, Food Delivery, Food Processing","Münster, Nordrhein-Westfalen, Germany",flaschenpost is a German-based company offering on-demand beverage delivery.,"34,985",European Union (EU),$1M to $10M,Active,2016-01-01,year,2020-11-02,day,,,For Profit,https://www.flaschenpost.de/,https://twitter.com/MichiVon,https://www.facebook.com/flaschenpost.de/,https://www.linkedin.com/company/flaschenpost/,ir@flaschenpost.de,+49 251 29799-0,2,,"flaschenpost is a German company offering on-demand beverage delivery. The unique business model has been extremely successful; currently, flaschenpost operates 21 hubs serving more than 130 cities across Germany and delivers more than 60,000 crates per day (as of June 2020). Thanks to an efficient routing algorithm and optimized logistics, flaschenpost delivers within 120 minutes of the order, right to the customer’s door.",,,,,,,,,,,,,,"Commerce and Shopping, Food and Beverage, Transportation",2,"Dieter Buchl, Stephen Weich",5001-10000,4,M&A,2020-05-01,,,,Series D,,,,Series D,70000000,EUR,80899457,70000000,EUR,80899457,"Tiger Global Management, Cherry Ventures, Vorwerk Ventures, Saarbruecker 21, 3L Capital",4,8,,Was Acquired,flaschenpost acquired by Dr.Oetker,https://www.crunchbase.com/acquisition/dr-oetker-acquires-flaschenpost--51372ab4,Dr.Oetker,https://www.crunchbase.com/organization/dr-oetker,2020-11-02,day,1000000000,EUR,1164144353,Acquisition,,Private,,,,,,,,,,,,,,,"36,290",37,,,12,0,2,,Beers; non-alcoholic drinks and beverages,24228047,USD,24228047,
Trademob,https://www.crunchbase.com/organization/trademob,"Ad Network, Advertising, Apps, Mobile","Berlin, Berlin, Germany",Trademob is a shopping platform for mobile advertising.,"34,991",European Union (EU),$10M to $50M,Active,2010-08-01,day,2017-01-16,day,,,For Profit,http://www.trademob.com/,,,http://www.linkedin.com/company/1896495,info@trademob.com,+49 30 20215750,30,,"Trademob is a leading international platform for programmatic mobile app advertising, helping advertisers and agencies reach their performance and branding goals while maximizing their ROI. The Berlin-based technology company serves its clients using a combination of its proprietary advertising technologies, including a demand-side platform for real-time bidding, and an extensive network of several hundred international mobile ad networks, SSPs, RTB exchanges and media partners. In this way, the data-driven company is able to advertise and promote an app at any point in its lifecycle, reaching over one billion users worldwide, connecting advertisers with the right target group in the right environment, at any point in the app’s lifecycle. Employing a dedicated, international team of experts, Trademob provides support from user acquisition and retention using display advertising and other products, through to retargeting using RTB technologies.   Trademob was founded in 2010. Today, the venture-backed company serves a large number of international clients, such as eBay Kleinanzeigen, Lieferheld, PAYBACK and bwin.party. You can find more info and get in touch with Trademob at www.trademob.com, @Trademob and on the Trademob blog.",,,,,,,,,,,,,,"Advertising, Apps, Mobile, Sales and Marketing, Software",1,Ravi Kamran,101-250,2,M&A,2012-11-07,15000000,USD,15000000,Series B,15000000,USD,15000000,Series B,15000000,USD,15000000,15000000,USD,15000000,"High-Tech Grunderfonds, Kennet Partners, TEV Ventures",1,3,,Was Acquired,Trademob acquired by Adikteev,https://www.crunchbase.com/acquisition/adikteev-acquires-trademob--a72c0681,Adikteev,https://www.crunchbase.com/organization/adikteev,2017-01-16,day,,,,Acquisition,,Private,,,,,,,,,,,,,,,"36,296",16,,,,,,,,,,,
Demecan,https://www.crunchbase.com/organization/demecan,"Health Care, Medical, Pharmaceutical","Berlin, Berlin, Germany",Demecan is a producer of medical cannabis.,"35,033",European Union (EU),Less than $1M,Active,2017-01-01,year,,,,,For Profit,http://demecan.de/,https://twitter.com/demecan_gmbh,,https://www.linkedin.com/company/demecan-gmbh/,info@demecan.de,,1,,"Not only Germany, but also many other European countries have recognized the potential benefits of cannabis as medicine. In all countries with medical access to cannabis, patient numbers have risen sharply in recent years. We want to make care possible in any European country that chooses to provide its citizens and patients with modern cannabis therapies.",,,,,,,,,,,,,,Health Care,2,"Adrian G. Fischer, Constantin von der Groeben",11-50,1,Early Stage Venture,2019-10-04,7000000,EUR,7685804,Series A,7000000,EUR,7685804,Series A,7000000,EUR,7685804,7000000,EUR,7685804,btov Partners,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"36,340",16,,,,,,,,,,,
Civey,https://www.crunchbase.com/organization/civey,"Database, Information Technology, Internet, Market Research","Berlin, Berlin, Germany",Civey is developing the world's real-time representative opinion research technology.,"35,056",European Union (EU),$1M to $10M,Active,2015-01-01,month,,,,,For Profit,https://civey.com/,https://www.twitter.com/civey_de,https://www.facebook.com/civey.de/,https://www.linkedin.com/company/civey,kontakt@civey.com,030 120 74 70 62,3,,Civey uses automated statistical algorithms to turn organic opinion traffic into actionable results.,,,,,,,,,,,,,,"Data and Analytics, Design, Information Technology, Internet Services, Software",5,"Gerrit Richter, Janina Mütze, Michael Vogel, Oliver Serfling, Sven Hauser",101-250,3,Early Stage Venture,2018-05-30,4000000,EUR,4665952,Series A,4000000,EUR,4665952,Series A,7200000,EUR,8413826,7200000,EUR,8413826,IBB Ventures,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"36,363",13,,,15,,,,,1049280,USD,1049280,
trivago,https://www.crunchbase.com/organization/trivago,"Hospitality, Hotel, Information Technology, Marketing, Travel","Düsseldorf, Nordrhein-Westfalen, Germany",trivago is an online hotel search platform that compares prices from various hotels on booking sites worldwide.,"35,149",European Union (EU),$10M to $50M,Active,2005-01-01,year,2016-12-16,day,,,For Profit,http://www.trivago.com,http://twitter.com/trivago,http://www.facebook.com/trivago,https://www.linkedin.com/company/trivagonv/about/,info@trivago.com,,153,,"Founded in 2005 and headquartered in Dusseldorf, Germany, trivago is a global hotel search platform, focused on reshaping the way travelers search for and compare hotels. trivago’s mission is to “be the traveler’s first and independent source of information for finding the ideal hotel at the lowest rate.” As of September 30, 2016, trivago’s global hotel search platform offered access to approximately 1.3 million hotels in over 190 countries.  trivago’s platform can be accessed globally via 55 localized websites and apps in 33 languages.",,,1,1,,1,1,,,,,,,"Information Technology, Sales and Marketing, Travel and Tourism",3,"Malte Siewert, Peter Vinnemeier, Rolf Schromgens",1001-5000,3,M&A,2010-12-01,40000000,EUR,52541981,Private Equity,40000000,EUR,52541981,Private Equity,54997173,USD,54997173,54997173,USD,54997173,"Insight Partners, Global Founders Capital, HOWZAT Partners, Christian Vollmann, Florian Heinemann",3,6,5,"Made Acquisitions, Was Acquired",trivago acquired by Expedia,https://www.crunchbase.com/acquisition/expedia-acquires-trivago--ba75823f,Expedia,https://www.crunchbase.com/organization/expedia,2012-12-21,day,632000000,USD,632000000,Acquisition,,Public,2016-12-16,,,287000000,USD,287000000,,,,TRVG,https://www.crunchbase.com/ipo/trivago-ipo--e18b3185,NASDAQ,,8,"36,459",110,6,"1,020,916",39,0,5,,"Transport, packaging and storing",,,,
Lidl,https://www.crunchbase.com/organization/lidl,"Commercial, E-Commerce, Retail","Neckarsulm, Baden-Wurttemberg, Germany",Lidl operates as an e-commerce company offering various consumer goods online.,"35,161",European Union (EU),,Active,1973-01-01,day,,,,,For Profit,https://www.lidl.de/,https://twitter.com/lidl,https://www.facebook.com/Lidl/,https://www.linkedin.com/company/lidl-in-deutschland/,,49-33055-222111,129,,"Lidl operates as an e-commerce company offering various consumer goods online. It enables consumers to discover online shop categories and order the best offers in the online shop. The company was founded in 1973 and is headquartered in Neckarsulm, Germany.",,,,,,,,,,,,,,"Commerce and Shopping, Other",,,10001+,,,,,,,,,,,,,,,,,,,,,1,Made Acquisitions,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"36,471",,,,,19,"3,784","Furniture,Domestic Articles Or Appliances; Coffee Mills; Spice Mills",Basic staples,,,,
Smartlane,https://www.crunchbase.com/organization/smartlane,"Predictive Analytics, Software, Transportation","Munich, Bayern, Germany",Smartlane Transport Intelligence is a cloud-based software for the continuous automation and optimization of transport processes.,"35,171",European Union (EU),Less than $1M,Active,2015-01-01,year,,,,,For Profit,http://smartlane.de/en/,https://twitter.com/smartlanedata,https://www.facebook.com/smartlanedata/,https://www.linkedin.com/company/10593097/,,,,,"Smartlane is a cloud-based trip planning software which takes delivery service to the next level with maximum automation. With just a few clicks, orders can be scheduled, tours planned, controlled and controlled - integrated into existing systems via API or as a complete solution. In addition to the dynamic order planning and route optimization as well as the close networking with the drivers via an app, the customers can be informed in real time about the order status and the position of the delivery - the automatic tour planning makes it possible. Smartlane was established in 2015 and is headquartered in München, Germany.",,,,,,,,,,,,,,"Artificial Intelligence, Data and Analytics, Software, Transportation",3,"Florian Schimandl, Mathias Baur, Monja Muhling",1-10,4,Seed,2019-10-08,,,,Seed,,,,Seed,250000,EUR,264637,250000,EUR,264637,"Freigeist Capital, EXIST, MobilityFund, Frank Thelen, Ideenschaft Invest GmbH & Co KG",4,5,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"36,482",35,1,,17,0,2,,Scientific and electric apparatus and instruments,,,,
Lumenaza,https://www.crunchbase.com/organization/lumenaza,"Clean Energy, Energy Management, Green Consumer Goods, GreenTech, Information Technology, Local, Peer to Peer, Renewable Energy, Software","Berlin, Berlin, Germany",Lumenaza offers a utility-in-box software solution.,"35,349",European Union (EU),Less than $1M,Active,2013-01-01,year,,,,,For Profit,https://www.lumenaza.de/,https://www.twitter.com/lumenaza,https://www.facebook.com/lumenaza,https://www.linkedin.com/company/lumenaza-gmbh,info@lumenaza.de,+49 30 346 558 208,2,,"The idea for the company came about during a visit to a family celebration in a small village in Franconia. Virtually everyone there generates green electricity. But strangely enough, you could not buy the electricity anywhere, and it was often dependent on non-transparent offers.  They thought that an approach that has worked well for food for years should actually work even better for regional electricity. That idea sparked the development of their software, which uses sophisticated algorithms to ensure a secure and balanced supply of green electricity in regional communities. The software has been operational and available on the market since the beginning of 2014. They have already implemented many projects with municipal utilities, project developers, energy cooperatives and new energy players - initially with the approach of introducing regional electricity products. And in 2016, they developed their software into a “utility in a box” solution and can now offer all the services of an energy service provider in a modular and highly automated way.",,,,,,,,,,,,,,"Consumer Goods, Energy, Information Technology, Other, Sales and Marketing, Software, Sustainability",2,"Bernhard Bohmer, Christian Chudoba",11-50,2,Early Stage Venture,2018-08-07,2500000,EUR,2900696,Series A,2500000,EUR,2900696,Series A,3800000,EUR,4380476,3800000,EUR,4380476,"IBB Ventures, E.ON, EnBW New Ventures",2,3,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"36,672",39,,,17,0,1,,Scientific and electric apparatus and instruments,297296,USD,297296,
Libify,https://www.crunchbase.com/organization/libify,"Hospital, Security","Munich, Bayern, Germany","Libify specializes in mobile emergency call, locating and tracking systems.","35,370",European Union (EU),$1M to $10M,Active,2010-01-01,year,,,,,For Profit,https://www.libify.com/,,https://www.facebook.com/libify,https://www.linkedin.com/company/libify-technologies-gmbh,info@libify.com,+49 89 416 147 980,,,"Libify Technologies GmbH specializes in mobile emergency call, locating and tracking systems and stands for solution-oriented, high-quality products. Libify Technologies GmbH, headquartered in Munich, was founded in 2010 with the innovative business idea of security systems for safety wherever and whenever needed.",,,,,,,,,,,,,,"Health Care, Privacy and Security",1,Tim-Julian Hartmann,11-50,2,Early Stage Venture,2018-10-11,6000000,EUR,6954110,Series B,6000000,EUR,6954110,Series B,6000000,EUR,6954110,6000000,EUR,6954110,"Heliad Equity Partners, Bayern Kapital, Yabeo Capital, coparion, German Media Pool",2,5,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"36,688",7,,,,0,3,,Scientific and electric apparatus and instruments,,,,
50Hertz,https://www.crunchbase.com/organization/50hertz,"Electrical Distribution, Energy, Energy Management","Berlin, Berlin, Germany",50Hertz is a high-voltage energy network operator.,"35,452",European Union (EU),$10B+,Active,2010-01-01,year,,,,,For Profit,http://www.50hertz.com,https://twitter.com/50Hertzcom,https://www.facebook.com/50HertzTransmission/,https://www.linkedin.com/company/50hertz-transmission-gmbh/,info@50hertz.com,0049 (0) 30 - 5150 - 0,1,,"50Hertz is a high-voltage energy network operator. They operate the transmission grid in northern and eastern Germany and secure the electricity supply for around 18 million people. The 50Hertz extra high voltage grid has a circuit length of about 10,200 kilometers – that is the distance from Berlin to Rio de Janeiro. 50Hertz operates lines, cables and substations through efficient maintenance, expands its grid to meet demand and ensures the electrical balance between energy consumers and power generators.  50Hertz is a leader in the secure integration of renewable energies: More than half of the annual average consumption in their grid area comes from renewable sources - and it is constantly growing. Around 1,100 employees at ten locations ensure that electricity flows around the clock in Berlin, Brandenburg, Hamburg, Mecklenburg-Western Pomerania, Saxony, Saxony-Anhalt and Thuringia. The 50Hertz transmission grid is part of the European interconnected grid and is directly connected to neighbouring countries Poland, the Czech Republic, Denmark and in the near future also Sweden.",,,,,,,,,,,,,,Energy,,,251-500,1,Private Equity,2018-03-23,1200000000,USD,1200000000,Private Equity,1200000000,USD,1200000000,Private Equity,1200000000,USD,1200000000,1200000000,USD,1200000000,Elia System Operator,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"36,773",21,,,,0,6,,Scientific and technological services,,,,
ApplyZ GmbH,https://www.crunchbase.com/organization/betterheads,"Human Resources, Natural Language Processing, Recruiting","Heidelberg, Baden-Wurttemberg, Germany",Talk’n’Job is a 100% voice-driven chat application using mobile devices.,"35,474",European Union (EU),,Active,2020-09-09,day,,,,,For Profit,https://www.talk-n-job.de,,https://www.facebook.com/talknjob,https://www.linkedin.com/company/talkandjob,mk@applyz.io,+49 176 70306922,4,,Digitization of the candidate application process via the medium VOICE > Intelligent and voice controlled interviews on mobile devices > AI-based analysis and matching technologies enable the generation and evaluation of structured applicant data. > Pre-qualification of inbound candidates > First focus on blue collar workers,,,,,,,,,,,,,,"Administrative Services, Artificial Intelligence, Data and Analytics, Professional Services, Software",2,"Markus Krampe, Philipp Mommsen",11-50,2,Seed,2020-11-10,800000,EUR,945477,Seed,800000,EUR,945477,Seed,800000,EUR,945477,800000,EUR,945477,Companisto,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"36,794",34,,,,,,,,,,,
Apostera,https://www.crunchbase.com/organization/apostera,"Augmented Reality, Automotive, Computer Vision, Sensor, Telecommunications","Munich, Bayern, Germany",Apostera is automotive company offering set of innovative products world-wide.,"35,503",European Union (EU),Less than $1M,Active,2017-03-15,day,,,,,For Profit,http://apostera.com,,https://www.facebook.com/pg/Apostera,https://www.linkedin.com/company/apostera/,info@apostera.com,49 89 90170720,,,"Apostera is automotive company offering set of innovative products world-wide. Having headquarter in Germany we're addressing demand in Europe, North America and Asia. Possessing outstanding advanced engineering talent, Apostera creates open ADAS software platform as basis for set of solutions to assist driver and introduce new driving experience. Their software solutions, like true augmented reality, advanced camera-based perception and fusion solution, augmented surrounding view monitoring system, vehicle-to-vehicle and to-infrastructure components are supposed to help introducing changes and bringing mobility world to the new era of autonomous driving.",,,,,,,,,,,,,,"Hardware, Software, Transportation",1,Victor Samoylenko,51-100,2,Seed,2019-04-06,,,,Convertible Note,1000000,USD,1000000,Seed,1000000,USD,1000000,1000000,USD,1000000,"ICU Ventures, SMRK VC Fund",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,2,"36,826",16,,,,1,2,Electric Communication Technique,Scientific and electric apparatus and instruments,,,,
Osterus,https://www.crunchbase.com/organization/osterus,"Big Data, Business Intelligence, Human Resources, Information Technology, Software","Berlin, Berlin, Germany","Osterus analyses resumes, finding and understanding non-traditional data signals","35,569",European Union (EU),Less than $1M,Active,2019-01-01,year,,,,,For Profit,https://osterus.com,,,https://www.linkedin.com/company/37035843/,contact@osterus.com,,1,,"Osterus treats every aspect of a resume as a data point, whether it is the education, languages, email address, hobbies, work experience, spelling and structure - we analyse and correlate the data. This does not only position us within the H.R. space but offers us to provide data in two completely separate areas, all representing lucrative markets.",,,,,,,,,,,,,,"Administrative Services, Data and Analytics, Information Technology, Software",1,Gilad Penn,1-10,2,Seed,2020-08-01,50000,EUR,58893,Pre-Seed,50000,EUR,58893,Pre-Seed,240000,EUR,271740,240000,EUR,271740,"APX, Maximilian Tayenthal, Andreas Burike, Jörg Gerbig, Raša Karapandža",,6,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"36,895",15,,,,,,,,,,,
Remind.me,https://www.crunchbase.com/organization/remind-me,"Information Technology, Internet, Lifestyle","Berlin, Berlin, Germany",Remind.me provides reminder service around notice periods.,"35,589",European Union (EU),$1M to $10M,Active,2017-10-01,month,,,,,For Profit,https://www.remind.me/,https://twitter.com/remindmede,https://www.facebook.com/remindmede,,info@remind.me,+49 30 55525607,3,,"Remind.me is the new reminder service for periods of notice! With remind.me you will never miss an opportunity to optimize your contracts. You will be reminded of us in time and optionally get even the best deals that are on the market, offered as alternatives. In addition, you can order us to provide you with the cheapest electricity and / or gas tariff from now on. remind.me went live in October 2017 and is run by the remind me GmbH in Berlin. Founder & CEO are Daniel Engelbarts & Christian Lang. You already founded Sparwelt.de in 2008 and expanded it into Germany's largest bargain and voucher portal. The media group RTL Germany bought the company in September 2014. With the new portal remind.me they now want to give you the opportunity to increase the savings potential of at least € 1,700 per year and from now on only to have favorable and good contracts. For you as a consumer / user, the portal is completely free. They finance through agency commissions, which they receive from dealers / partners, when you make a corresponding conclusion. As already at Sparwelt.de they always act true to the motto: Always the cheapest / best offer for the user. The commission level has no influence on the selection.",,,,,,,,,,,,,,"Community and Lifestyle, Information Technology, Internet Services",2,"Christian Lang, Daniel Engelbarts",11-50,3,Early Stage Venture,2020-08-05,2000000,EUR,2374510,Series A,2000000,EUR,2374510,Series A,5000000,EUR,5787119,5000000,EUR,5787119,"High-Tech Grunderfonds, IBB Ventures, Seed X Liechtenstein, Berlin.de, ECONA AG",3,7,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"36,915",21,,,,,,,,,,,
VISARIGHT,https://www.crunchbase.com/organization/visaright,"Enterprise Software, Human Resources, Information Technology, Software","Magdeburg, Sachsen-Anhalt, Germany",Legal expertise meets technology - simplifying international mobility.,"35,620",European Union (EU),$1M to $10M,Active,2018-11-01,month,,,,,For Profit,https://visaright.eu,,https://www.facebook.com/visaright/,https://www.linkedin.com/company/35444216/,hello@visaright.eu,,,,"VISARIGHT revolutionizes visa procedures and migration to Germany and the European Union. To achieve this, we combine innovative technology and automation with professional expertise and specialized partner attorneys. This way we make the migration process faster, more efficient and more affordable than ever before. Through our radically simplified and inexpensive procedure, we create a market for entirely new target groups. Thus, more people than ever before are offered sustainable access to a right that was previously denied them. VISARIGHT was founded in 2018 and is headquartered in Berlin, Germany.",,,,,,,,,,,,,,"Administrative Services, Information Technology, Software",1,Andreas Kopysov,1-10,2,Early Stage Venture,2020-02-14,1000000,EUR,1083050,Series A,1000000,EUR,1083050,Series A,1096250,EUR,1192260,1096250,EUR,1192260,bmp Ventures,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"36,948",28,,,,,,,,,,,
awamo,https://www.crunchbase.com/organization/awamo,"Banking, Biometrics, Financial Services, FinTech, SaaS, Software","Frankfurt, Hessen, Germany",Mobile banking & business platform for microfinance,"35,693",European Union (EU),$1M to $10M,Active,2015-06-12,day,,,,,For Profit,https://awamo.com,https://twitter.com/awamo_group,https://www.facebook.com/awamo.inc,https://www.linkedin.com/company/9473106,info@awamo.com,,6,,"awamo offers a mobile, biometric core banking system (SaaS) to microfinance institutions in sub-Saharan Africa. It is affordable, easy-to-use, and platform independent. Using this platform 300+ institutions serving 450,000+ consumers are being connected. Going forward, they will be able to additionally sell partner products & services, generating additional revenue and fostering local economic growth.  The market awamo serves accounts for more than 600m individuals in sub-Saharan Africa – only considering awamo’s core services. In awamo's target markets, there are already more than 16,000 MFIs operational with more than 210,000 staff serving 53m+ consumers. Besides, the microfinance sector grows at >10% p.a. and Africa’s population is about to more than double to 2.4bn people until 2050.  Currently, Awamo serves 300+ institutions with 450,000+ consumers in Uganda and Kenya. Month-over-month more than 150,000+ transactions are being processed, moving more than 7m EUR through the platform.",,,,,,,,,,,,,,"Biotechnology, Data and Analytics, Financial Services, Lending and Investments, Science and Engineering, Software",3,"Benedikt Kramer, Dr. Roland Claussen, Philipp Neub",51-100,3,Seed,2018-08-22,,,,Seed,,,,Seed,2250000,USD,2250000,2250000,USD,2250000,"FinLab, Jochen Berger, Bernd Wendeln, German Investment and Development Corporation (DEG)",1,4,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,1,"37,021",34,,,11,,,,,,,,
Doozer,https://www.crunchbase.com/organization/doozer,"Information Technology, Property Development, Real Estate, Software","Berlin, Berlin, Germany",Doozer is an online platform to contract craftsmen and companies to repair and renovate real estate.,"35,757",European Union (EU),$1M to $10M,Active,2014-01-01,year,,,,,For Profit,http://dasist.doozer.de/,https://twitter.com/doozer_gmbh,https://www.facebook.com/DoozerRealEstateSystemsGmbH/,https://www.linkedin.com/company/doozer-real-estate-systems-gmbh/,presse@doozer.de,(030) 555 785 20,1,,"Doozer is the platform for professional modernization management.Handicraft services can be placed immediately online - in compliance with the test And with quality guarantee. You can do this in three quick steps, which could take up to six weeks by fax, telephone and hand print.It has emerged from the practice, avoids changes in the company and makes the entry easy: Established processes are maintained professionally, but operationally accelerated. Supported by innovative management and control functions, orders are handled much faster, vacancies are reduced and yields are optimized.",,,,,,,,,,,,,,"Information Technology, Real Estate, Software",1,Jan-Hendrik Dörlitz,11-50,2,,2020-12-15,,,,Venture - Series Unknown,,,,Venture - Series Unknown,3500000,EUR,4100482,3500000,EUR,4100482,"Future Energy Ventures, Felix Jahn, Christian Vollmann, BitStone Capital, FMC Beteiligungs",3,5,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"37,085",54,,,,,,,,,,,
MindPeak,https://www.crunchbase.com/organization/mindpeak,"Analytics, Artificial Intelligence, Health Care, Machine Learning","Hamburg, Hamburg, Germany",MindPeak optimizes workflows in pathological analysis,"35,843",European Union (EU),Less than $1M,Active,2018-01-01,year,,,,,For Profit,https://www.mindpeak.ai,,,https://www.linkedin.com/company/mindpeak-gmbh/,info@mindpeak.ai,,,,,,,,,,,,,,,,,,"Artificial Intelligence, Data and Analytics, Health Care, Science and Engineering, Software",,,11-50,1,Seed,2019-10-01,3000000,USD,3000000,Seed,3000000,USD,3000000,Seed,3000000,USD,3000000,3000000,USD,3000000,"APEX Ventures, Nina Capital, IFB Innovationsstarter, Motu Ventures, 11k Ventures",1,5,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"37,178",23,,,,0,1,,Scientific and electric apparatus and instruments,,,,
auticon,https://www.crunchbase.com/organization/auticon,"Information Technology, Software, Test and Measurement","Berlin, Berlin, Germany",auticon offers a portfolio of quality management services.,"35,878",European Union (EU),Less than $1M,Active,2011-01-01,year,,,,,For Profit,http://auticon.de/,https://www.twitter.com/auticon,,https://www.linkedin.com/company/auticon-gmbh/,info@auticon.de,+004930318016,4,,auticon is the first German company to exclusively employ autistic people as software testers and offer their services (Software-Tests) on the free market. This innovative approach gives the client the advantage of special high-quality workmanship.,,,,,,,,,,,,,,"Data and Analytics, Information Technology, Software",1,Dirk Mueller-Remus,51-100,4,,2020-08-06,2950000,USD,2950000,Venture - Series Unknown,2950000,USD,2950000,Venture - Series Unknown,2950000,USD,2950000,2950000,USD,2950000,"Virgin Group, Moai Capital, Ananda Impact Ventures, Ferst Capital Partners - FCP",2,4,1,Made Acquisitions,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"37,214",48,,,27,0,4,,Advertising; business,14350830,USD,14350830,
VTG AG,https://www.crunchbase.com/organization/vtg-ag,"Logistics, Railroad, Transportation","Hamburg, Hamburg, Germany",VTG AG is one of Europe’s leading wagon hire and rail logistics companies.,"35,919",European Union (EU),,Active,1951-01-01,day,,,,,,https://www.vtg.com/,,,https://www.linkedin.com/company/vtg-ag/,info@vtg.com,+49-402-3540,,,,,,,,,,,,,,,,,Transportation,,,1001-5000,1,,2020-05-20,2900000000,EUR,3184014053,Debt Financing,,,,,,,,2900000000,EUR,3184014053,KfW IPEX Bank,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"37,256",,,,15,0,21,,"Transport, packaging and storing",,,,
hotelbird,https://www.crunchbase.com/organization/hotelbird,Hotel,"München, Bayern, Germany",The Nr. 1 check-in/out platform for hotel industry,"35,982",European Union (EU),Less than $1M,Active,2015-04-01,day,,,,,For Profit,http://hotelbird.com,,https://www.facebook.com/hotelbird,https://www.linkedin.com/company/hotelbird,info@hotelbird.com,+498921592399,,,hotelbird‘s mission is to provide the core technology for every host to operate profitable and give every guest a great experience with our digital reception.,,,,,,,,,,,,,,Travel and Tourism,2,"Juan A. Sanmiguel, Korbinian Hackl",11-50,1,Seed,2019-11-21,3500000,EUR,3872923,Seed,3500000,EUR,3872923,Seed,3500000,EUR,3872923,3500000,EUR,3872923,BitStone Capital,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"37,321",36,,,14,,,,,,,,
